YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"PRODN PRACTICE","AREA HARVESTED in ACRES","AREA PLANTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE"
2003,"IOWA, EAST CENTRAL, JACKSON",19,60,097,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","42,800","43,000","1,412,000",33
2003,"IOWA, EAST CENTRAL, JOHNSON",19,60,103,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,600","89,000","2,808,000",31.7
2003,"IOWA, EAST CENTRAL, JONES",19,60,105,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","82,700","83,000","2,667,000",32.2
2003,"IOWA, EAST CENTRAL, LINN",19,60,113,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","117,500","118,000","3,401,000",28.9
2003,"IOWA, EAST CENTRAL, MUSCATINE",19,60,139,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","74,700","75,000","2,630,000",35.2
2003,"IOWA, EAST CENTRAL, SCOTT",19,60,163,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","72,700","73,000","2,738,000",37.7
2003,"IOWA, NORTH CENTRAL, BUTLER",19,20,023,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","125,400","126,000","3,066,000",24.4
2003,"IOWA, NORTH CENTRAL, CERRO GORDO",19,20,033,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","129,400","130,000","3,772,000",29.1
2003,"IOWA, NORTH CENTRAL, FLOYD",19,20,067,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","115,500","116,000","3,025,000",26.2
2003,"IOWA, NORTH CENTRAL, FRANKLIN",19,20,069,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","140,300","141,000","4,446,000",31.7
2003,"IOWA, NORTH CENTRAL, HANCOCK",19,20,081,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","136,400","137,000","4,632,000",34
2003,"IOWA, NORTH CENTRAL, HUMBOLDT",19,20,091,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","116,400","117,000","3,937,000",33.8
2003,"IOWA, NORTH CENTRAL, KOSSUTH",19,20,109,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","253,900","255,000","8,549,000",33.7
2003,"IOWA, NORTH CENTRAL, MITCHELL",19,20,131,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","105,500","106,000","3,288,000",31.2
2003,"IOWA, NORTH CENTRAL, WINNEBAGO",19,20,189,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","102,500","103,000","3,634,000",35.5
2003,"IOWA, NORTH CENTRAL, WORTH",19,20,195,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","96,500","97,000","3,186,000",33
2003,"IOWA, NORTH CENTRAL, WRIGHT",19,20,197,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","158,200","159,000","5,380,000",34
2003,"IOWA, NORTHEAST, ALLAMAKEE",19,30,005,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","28,800","29,000","914,000",31.7
2003,"IOWA, NORTHEAST, BLACK HAWK",19,30,013,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","113,500","114,000","2,809,000",24.7
2003,"IOWA, NORTHEAST, BREMER",19,30,017,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,600","89,000","2,099,000",23.7
2003,"IOWA, NORTHEAST, BUCHANAN",19,30,019,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","116,500","117,000","3,023,000",25.9
2003,"IOWA, NORTHEAST, CHICKASAW",19,30,037,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","105,600","106,000","2,438,000",23.1
2003,"IOWA, NORTHEAST, CLAYTON",19,30,043,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","51,800","52,000","1,931,000",37.3
2003,"IOWA, NORTHEAST, DELAWARE",19,30,055,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","78,700","79,000","2,339,000",29.7
2003,"IOWA, NORTHEAST, DUBUQUE",19,30,061,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","36,900","37,000","1,256,000",34
2003,"IOWA, NORTHEAST, FAYETTE",19,30,065,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","129,300","130,000","3,264,000",25.2
2003,"IOWA, NORTHEAST, HOWARD",19,30,089,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","100,600","101,000","2,659,000",26.4
2003,"IOWA, NORTHEAST, WINNESHIEK",19,30,191,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","76,700","77,000","2,443,000",31.9
2003,"IOWA, NORTHWEST, BUENA VISTA",19,10,021,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","151,400","153,000","4,803,000",31.7
2003,"IOWA, NORTHWEST, CHEROKEE",19,10,035,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","136,000","137,000","5,456,000",40.1
2003,"IOWA, NORTHWEST, CLAY",19,10,041,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","141,300","142,000","4,831,000",34.2
2003,"IOWA, NORTHWEST, DICKINSON",19,10,059,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","86,700","87,000","3,028,000",34.9
2003,"IOWA, NORTHWEST, EMMET",19,10,063,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","99,600","100,000","3,510,000",35.2
2003,"IOWA, NORTHWEST, LYON",19,10,119,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","138,400","139,000","5,252,000",37.9
2003,"IOWA, NORTHWEST, O BRIEN",19,10,141,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","158,400","159,000","6,437,000",40.6
2003,"IOWA, NORTHWEST, OSCEOLA",19,10,143,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","112,500","113,000","3,848,000",34.2
2003,"IOWA, NORTHWEST, PALO ALTO",19,10,147,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","139,400","140,000","4,649,000",33.4
2003,"IOWA, NORTHWEST, PLYMOUTH",19,10,149,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","201,100","202,000","7,604,000",37.8
2003,"IOWA, NORTHWEST, POCAHONTAS",19,10,151,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","158,900","160,000","5,408,000",34
2003,"IOWA, NORTHWEST, SIOUX",19,10,167,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","180,300","181,000","7,564,000",42
2003,"IOWA, SOUTH CENTRAL, APPANOOSE",19,80,007,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","35,800","36,000","1,117,000",31.2
2003,"IOWA, SOUTH CENTRAL, CLARKE",19,80,039,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","32,800","33,000","855,000",26.1
2003,"IOWA, SOUTH CENTRAL, DECATUR",19,80,053,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","34,800","35,000","911,000",26.2
2003,"IOWA, SOUTH CENTRAL, LUCAS",19,80,117,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","24,800","25,000","716,000",28.9
2003,"IOWA, SOUTH CENTRAL, MADISON",19,80,121,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","64,600","65,000","1,799,000",27.8
2003,"IOWA, SOUTH CENTRAL, MARION",19,80,125,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","72,600","73,000","2,150,000",29.6
2003,"IOWA, SOUTH CENTRAL, MONROE",19,80,135,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","26,800","27,000","644,000",24
2003,"IOWA, SOUTH CENTRAL, RINGGOLD",19,80,159,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","46,800","47,000","1,248,000",26.7
2003,"IOWA, SOUTH CENTRAL, UNION",19,80,175,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","52,700","53,000","1,353,000",25.7
2003,"IOWA, SOUTH CENTRAL, WARREN",19,80,181,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","67,600","68,000","1,850,000",27.4
2003,"IOWA, SOUTH CENTRAL, WAYNE",19,80,185,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","50,700","51,000","1,357,000",26.8
2003,"IOWA, SOUTHEAST, DAVIS",19,90,051,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","37,800","38,000","1,240,000",32.8
2003,"IOWA, SOUTHEAST, DES MOINES",19,90,057,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","68,700","69,000","2,490,000",36.2
2003,"IOWA, SOUTHEAST, HENRY",19,90,087,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","73,700","74,000","2,628,000",35.7
2003,"IOWA, SOUTHEAST, JEFFERSON",19,90,101,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","61,600","62,000","1,978,000",32.1
2003,"IOWA, SOUTHEAST, KEOKUK",19,90,107,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","91,600","92,000","2,884,000",31.5
2003,"IOWA, SOUTHEAST, LEE",19,90,111,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","69,700","70,000","2,539,000",36.4
2003,"IOWA, SOUTHEAST, LOUISA",19,90,115,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","71,700","72,000","2,121,000",29.6
2003,"IOWA, SOUTHEAST, MAHASKA",19,90,123,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","105,500","106,000","3,990,000",37.8
2003,"IOWA, SOUTHEAST, VAN BUREN",19,90,177,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","42,500","43,000","1,452,000",34.2
2003,"IOWA, SOUTHEAST, WAPELLO",19,90,179,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","52,700","53,000","1,580,000",30
2003,"IOWA, SOUTHEAST, WASHINGTON",19,90,183,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","97,500","98,000","3,228,000",33.1
2003,"IOWA, SOUTHWEST, ADAIR",19,70,001,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","100,600","101,000","2,822,000",28.1
2003,"IOWA, SOUTHWEST, ADAMS",19,70,003,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","61,800","62,000","1,702,000",27.5
2003,"IOWA, SOUTHWEST, CASS",19,70,029,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","115,500","116,000","3,411,000",29.5
2003,"IOWA, SOUTHWEST, FREMONT",19,70,071,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","114,400","115,000","3,973,000",34.7
2003,"IOWA, SOUTHWEST, MILLS",19,70,129,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","99,600","100,000","2,912,000",29.2
2003,"IOWA, SOUTHWEST, MONTGOMERY",19,70,137,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","93,600","94,000","2,834,000",30.3
2003,"IOWA, SOUTHWEST, PAGE",19,70,145,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","104,600","105,000","3,144,000",30.1
2003,"IOWA, SOUTHWEST, POTTAWATTAMIE",19,70,155,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","213,200","214,000","6,324,000",29.7
2003,"IOWA, SOUTHWEST, TAYLOR",19,70,173,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","72,700","73,000","2,083,000",28.7
2003,"IOWA, WEST CENTRAL, AUDUBON",19,40,009,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","100,500","101,000","3,093,000",30.8
2003,"IOWA, WEST CENTRAL, CALHOUN",19,40,025,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","158,200","159,000","5,229,000",33.1
2003,"IOWA, WEST CENTRAL, CARROLL",19,40,027,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","141,400","142,000","5,069,000",35.8
2003,"IOWA, WEST CENTRAL, CRAWFORD",19,40,047,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","159,300","160,000","5,205,000",32.7
2003,"IOWA, WEST CENTRAL, GREENE",19,40,073,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","148,100","149,000","5,459,000",36.9
2003,"IOWA, WEST CENTRAL, GUTHRIE",19,40,077,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","99,500","100,000","2,711,000",27.2
2003,"IOWA, WEST CENTRAL, HARRISON",19,40,085,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","147,300","148,000","4,951,000",33.6
2003,"IOWA, WEST CENTRAL, IDA",19,40,093,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","105,500","106,000","3,850,000",36.5
2003,"IOWA, WEST CENTRAL, MONONA",19,40,133,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","150,200","151,000","5,358,000",35.7
2003,"IOWA, WEST CENTRAL, SAC",19,40,161,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","137,400","138,000","4,308,000",31.4
2003,"IOWA, WEST CENTRAL, SHELBY",19,40,165,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","143,400","144,000","4,664,000",32.5
2003,"IOWA, WEST CENTRAL, WOODBURY",19,40,193,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","164,200","165,000","5,843,000",35.6
2003,"MINNESOTA, CENTRAL, BENTON",27,50,009,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","30,000","30,300","720,000",24
2003,"MINNESOTA, CENTRAL, CARVER",27,50,019,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","43,000","43,200","1,333,000",31
2003,"MINNESOTA, CENTRAL, KANDIYOHI",27,50,067,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","122,600","123,300","3,800,600",31
2003,"MINNESOTA, CENTRAL, MCLEOD",27,50,085,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","93,900","94,300","2,629,200",28
2003,"MINNESOTA, CENTRAL, MEEKER",27,50,093,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","116,100","117,000","2,902,500",25
2003,"MINNESOTA, CENTRAL, MORRISON",27,50,097,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","22,400","22,500","515,200",23
2003,"MINNESOTA, CENTRAL, RENVILLE",27,50,129,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","223,200","224,900","7,365,600",33
2003,"MINNESOTA, CENTRAL, SCOTT",27,50,139,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","36,100","36,300","1,119,100",31
2003,"MINNESOTA, CENTRAL, SHERBURNE",27,50,141,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","18,500","18,900","462,500",25
2003,"MINNESOTA, CENTRAL, SIBLEY",27,50,143,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","119,400","120,200","3,582,000",30
2003,"MINNESOTA, CENTRAL, STEARNS",27,50,145,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","98,900","99,400","2,571,400",26
2003,"MINNESOTA, CENTRAL, TODD",27,50,153,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","39,800","40,000","875,600",22
2003,"MINNESOTA, CENTRAL, WADENA",27,50,159,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","6,000","6,100","162,000",27
2003,"MINNESOTA, CENTRAL, WRIGHT",27,50,171,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","77,900","79,100","1,869,600",24
2003,"MINNESOTA, EAST CENTRAL, AITKIN",27,60,001,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","3,700","3,800","125,800",34
2003,"MINNESOTA, EAST CENTRAL, ANOKA",27,60,003,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","5,200","5,300","93,600",18
2003,"MINNESOTA, EAST CENTRAL, CHISAGO",27,60,025,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","24,800","24,900","595,200",24
2003,"MINNESOTA, EAST CENTRAL, HENNEPIN",27,60,053,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","16,500","16,600","462,000",28
2003,"MINNESOTA, EAST CENTRAL, ISANTI",27,60,059,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","31,400","31,600","596,600",19
2003,"MINNESOTA, EAST CENTRAL, KANABEC",27,60,065,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","9,800","9,900","176,400",18
2003,"MINNESOTA, EAST CENTRAL, MILLE LACS",27,60,095,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","12,700","12,800","254,000",20
2003,"MINNESOTA, EAST CENTRAL, OTHER (COMBINED) COUNTIES",27,60,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES",800,800,"24,400",30.5
2003,"MINNESOTA, EAST CENTRAL, PINE",27,60,115,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","10,500","10,600","241,500",23
2003,"MINNESOTA, EAST CENTRAL, WASHINGTON",27,60,163,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","15,200","15,300","304,000",20
2003,"MINNESOTA, NORTH CENTRAL, BELTRAMI",27,20,007,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","3,500","3,600","87,500",25
2003,"MINNESOTA, NORTH CENTRAL, CASS",27,20,021,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","1,400","1,500","50,400",36
2003,"MINNESOTA, NORTH CENTRAL, HUBBARD",27,20,057,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","3,700","3,800","133,200",36
2003,"MINNESOTA, NORTH CENTRAL, KOOCHICHING",27,20,071,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","1,600","1,700","41,600",26
2003,"MINNESOTA, NORTH CENTRAL, OTHER (COMBINED) COUNTIES",27,20,"   ",YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","1,900","2,000","56,700",29.8
2003,"MINNESOTA, NORTHWEST, BECKER",27,10,005,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","86,100","86,800","2,324,700",27
2003,"MINNESOTA, NORTHWEST, CLAY",27,10,027,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","158,700","159,500","4,602,300",29
2003,"MINNESOTA, NORTHWEST, CLEARWATER",27,10,029,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","5,900","6,000","165,200",28
2003,"MINNESOTA, NORTHWEST, KITTSON",27,10,069,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","77,800","78,000","2,489,600",32
2003,"MINNESOTA, NORTHWEST, MAHNOMEN",27,10,087,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","55,500","55,700","1,609,500",29
2003,"MINNESOTA, NORTHWEST, MARSHALL",27,10,089,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","166,800","167,400","4,670,400",28
2003,"MINNESOTA, NORTHWEST, NORMAN",27,10,107,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","164,500","168,400","4,935,000",30
2003,"MINNESOTA, NORTHWEST, PENNINGTON",27,10,113,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","84,800","85,100","2,289,600",27
2003,"MINNESOTA, NORTHWEST, POLK",27,10,119,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","279,500","280,400","8,385,000",30
2003,"MINNESOTA, NORTHWEST, RED LAKE",27,10,125,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","67,800","68,000","1,898,400",28
2003,"MINNESOTA, NORTHWEST, ROSEAU",27,10,135,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","39,200","41,100","1,176,000",30
2003,"MINNESOTA, SOUTH CENTRAL, BLUE EARTH",27,80,013,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","170,700","171,400","5,974,500",35
2003,"MINNESOTA, SOUTH CENTRAL, BROWN",27,80,015,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","147,200","147,800","5,152,000",35
2003,"MINNESOTA, SOUTH CENTRAL, FARIBAULT",27,80,043,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","173,800","174,400","6,430,600",37
2003,"MINNESOTA, SOUTH CENTRAL, FREEBORN",27,80,047,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","158,100","158,800","5,691,600",36
2003,"MINNESOTA, SOUTH CENTRAL, LE SUEUR",27,80,079,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","82,900","83,400","2,818,600",34
2003,"MINNESOTA, SOUTH CENTRAL, MARTIN",27,80,091,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","190,500","191,500","7,048,500",37
2003,"MINNESOTA, SOUTH CENTRAL, NICOLLET",27,80,103,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","95,000","95,400","3,230,000",34
2003,"MINNESOTA, SOUTH CENTRAL, RICE",27,80,131,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","67,000","67,300","2,144,000",32
2003,"MINNESOTA, SOUTH CENTRAL, STEELE",27,80,147,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","90,600","91,000","2,808,600",31
2003,"MINNESOTA, SOUTH CENTRAL, WASECA",27,80,161,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","98,200","98,600","3,535,200",36
2003,"MINNESOTA, SOUTH CENTRAL, WATONWAN",27,80,165,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","110,800","111,600","3,988,800",36
2003,"MINNESOTA, SOUTHEAST, DAKOTA",27,90,037,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","67,100","67,800","2,080,100",31
2003,"MINNESOTA, SOUTHEAST, DODGE",27,90,039,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","93,800","94,300","3,095,400",33
2003,"MINNESOTA, SOUTHEAST, FILLMORE",27,90,045,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","100,700","101,100","3,323,100",33
2003,"MINNESOTA, SOUTHEAST, GOODHUE",27,90,049,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","100,200","100,600","3,406,800",34
2003,"MINNESOTA, SOUTHEAST, HOUSTON",27,90,055,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","27,100","27,900","948,500",35
2003,"MINNESOTA, SOUTHEAST, MOWER",27,90,099,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","176,600","177,200","5,298,000",30
2003,"MINNESOTA, SOUTHEAST, OLMSTED",27,90,109,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","75,000","75,500","2,550,000",34
2003,"MINNESOTA, SOUTHEAST, WABASHA",27,90,157,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","41,200","41,500","1,442,000",35
2003,"MINNESOTA, SOUTHEAST, WINONA",27,90,169,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","32,200","32,400","1,127,000",35
2003,"MINNESOTA, SOUTHWEST, COTTONWOOD",27,70,033,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","164,500","165,200","5,757,500",35
2003,"MINNESOTA, SOUTHWEST, JACKSON",27,70,063,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","174,600","175,300","6,809,400",39
2003,"MINNESOTA, SOUTHWEST, LINCOLN",27,70,081,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","95,000","95,400","3,040,000",32
2003,"MINNESOTA, SOUTHWEST, LYON",27,70,083,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","169,200","170,000","5,752,800",34
2003,"MINNESOTA, SOUTHWEST, MURRAY",27,70,101,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","171,000","171,700","6,156,000",36
2003,"MINNESOTA, SOUTHWEST, NOBLES",27,70,105,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","188,000","188,900","6,956,000",37
2003,"MINNESOTA, SOUTHWEST, PIPESTONE",27,70,117,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","99,600","100,000","3,585,600",36
2003,"MINNESOTA, SOUTHWEST, REDWOOD",27,70,127,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","217,800","218,700","7,405,200",34
2003,"MINNESOTA, SOUTHWEST, ROCK",27,70,133,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","120,400","121,000","4,695,600",39
2003,"MINNESOTA, WEST CENTRAL, BIG STONE",27,40,011,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","111,000","113,900","2,997,000",27
2003,"MINNESOTA, WEST CENTRAL, CHIPPEWA",27,40,023,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","120,600","121,500","4,221,000",35
2003,"MINNESOTA, WEST CENTRAL, DOUGLAS",27,40,041,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","72,300","73,400","1,807,500",25
2003,"MINNESOTA, WEST CENTRAL, GRANT",27,40,051,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","119,800","120,800","3,713,800",31
2003,"MINNESOTA, WEST CENTRAL, LAC QUI PARLE",27,40,073,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","172,600","173,200","5,005,400",29
2003,"MINNESOTA, WEST CENTRAL, OTTER TAIL",27,40,111,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","141,700","142,500","4,251,000",30
2003,"MINNESOTA, WEST CENTRAL, POPE",27,40,121,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","87,400","88,700","2,622,000",30
2003,"MINNESOTA, WEST CENTRAL, STEVENS",27,40,149,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","136,300","136,800","4,634,200",34
2003,"MINNESOTA, WEST CENTRAL, SWIFT",27,40,151,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","151,800","152,900","4,705,800",31
2003,"MINNESOTA, WEST CENTRAL, TRAVERSE",27,40,155,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","138,700","141,200","4,299,700",31
2003,"MINNESOTA, WEST CENTRAL, WILKIN",27,40,167,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","142,800","143,500","4,284,000",30
2003,"MINNESOTA, WEST CENTRAL, YELLOW MEDICINE",27,40,173,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","179,100","179,800","5,910,300",33
2004,"ILLINOIS, CENTRAL, DE WITT",17,40,039,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","93,500","94,000","5,049,000",54
2004,"ILLINOIS, CENTRAL, LOGAN",17,40,107,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","147,300","148,000","8,248,800",56
2004,"ILLINOIS, CENTRAL, MACON",17,40,115,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","130,300","131,000","7,166,500",55
2004,"ILLINOIS, CENTRAL, MARSHALL",17,40,123,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","71,600","72,000","3,794,800",53
2004,"ILLINOIS, CENTRAL, MASON",17,40,125,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","88,600","89,000","4,341,400",49
2004,"ILLINOIS, CENTRAL, MCLEAN",17,40,113,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","266,700","268,000","14,401,800",54
2004,"ILLINOIS, CENTRAL, MENARD",17,40,129,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","69,500","70,000","3,614,000",52
2004,"ILLINOIS, CENTRAL, PEORIA",17,40,143,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","82,300","83,000","4,526,500",55
2004,"ILLINOIS, CENTRAL, STARK",17,40,175,YEAR,SOYBEANS,"ALL PRODUCTION PRACTICES","67,700","68,000","3,791,200",56
