YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"WEEK ENDING","PROGRESS in PCT PLANTED","PROGRESS, 5 YEAR AVG in PCT PLANTED","PROGRESS, PREVIOUS YEAR in PCT PLANTED","PROGRESS in PCT EMERGED","PROGRESS, 5 YEAR AVG in PCT EMERGED","PROGRESS, PREVIOUS YEAR in PCT EMERGED","PROGRESS in PCT BLOOMING","PROGRESS, 5 YEAR AVG in PCT BLOOMING","PROGRESS, PREVIOUS YEAR in PCT BLOOMING","PROGRESS in PCT SETTING PODS","PROGRESS, 5 YEAR AVG in PCT SETTING PODS","PROGRESS, PREVIOUS YEAR in PCT SETTING PODS","PROGRESS in PCT COLORING","PROGRESS, 5 YEAR AVG in PCT COLORING","PROGRESS, PREVIOUS YEAR in PCT COLORING","PROGRESS in PCT DROPPING LEAVES","PROGRESS, 5 YEAR AVG in PCT DROPPING LEAVES","PROGRESS, PREVIOUS YEAR in PCT DROPPING LEAVES","PROGRESS in PCT HARVESTED","PROGRESS, 5 YEAR AVG in PCT HARVESTED","PROGRESS, PREVIOUS YEAR in PCT HARVESTED","PROGRESS in PCT MATURE","PROGRESS, PREVIOUS YEAR in PCT MATURE"
1992,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,1992-10-04," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",96,96," ",25,48," "," "," "
1992,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,1992-10-11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100," ",61,77," "," "," "
1992,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,1992-10-18," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",82,92," "," "," "
1992,IOWA,19,"  ","   ","WEEK #43",SOYBEANS,1992-10-25," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",95,98," "," "," "
1992,IOWA,19,"  ","   ","WEEK #44",SOYBEANS,1992-11-01," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100," "," "," "
1992,IOWA,19,"  ","   ","WEEK #45",SOYBEANS,1992-11-08," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1992,IOWA,19,"  ","   ","WEEK #46",SOYBEANS,1992-11-15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1992,IOWA,19,"  ","   ","WEEK #47",SOYBEANS,1992-11-22," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #19",SOYBEANS,1992-05-10,17,8," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #20",SOYBEANS,1992-05-17,26,16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #21",SOYBEANS,1992-05-24,30,24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #22",SOYBEANS,1992-05-31,46,36," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #23",SOYBEANS,1992-06-07,59,46," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #24",SOYBEANS,1992-06-14,75,62," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #25",SOYBEANS,1992-06-21,81,74," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #26",SOYBEANS,1992-06-28,87,81," "," "," "," ",3,3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #27",SOYBEANS,1992-07-05," "," "," "," "," "," ",9,8," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #28",SOYBEANS,1992-07-12," "," "," "," "," "," ",15,16," ",3," "," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #29",SOYBEANS,1992-07-19," "," "," "," "," "," ",32,25," ",10,10," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #30",SOYBEANS,1992-07-26," "," "," "," "," "," ",49,41," ",15,17," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #31",SOYBEANS,1992-08-02," "," "," "," "," "," ",67,50," ",33,25," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #32",SOYBEANS,1992-08-09," "," "," "," "," "," ",81,63," ",56,35," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #33",SOYBEANS,1992-08-16," "," "," "," "," "," ",85,74," ",62,48," "," "," "," "," "," "," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #34",SOYBEANS,1992-08-23," "," "," "," "," "," "," "," "," ",83,60," "," "," "," ",3,6," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #35",SOYBEANS,1992-08-30," "," "," "," "," "," "," "," "," ",88,73," "," "," "," ",5,5," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #36",SOYBEANS,1992-09-06," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",14,9," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #37",SOYBEANS,1992-09-13," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",20,14," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #38",SOYBEANS,1992-09-20," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",38,22," "," "," "," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #39",SOYBEANS,1992-09-27," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",47,38," ",9,7," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #40",SOYBEANS,1992-10-04," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",59,51," ",13,13," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #41",SOYBEANS,1992-10-11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",69,69," ",22,23," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #42",SOYBEANS,1992-10-18," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",38,35," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #43",SOYBEANS,1992-10-25," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",53,48," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #44",SOYBEANS,1992-11-01," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",66,61," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #45",SOYBEANS,1992-11-08," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",75,74," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #46",SOYBEANS,1992-11-15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",81,84," "," "," "
1992,MISSISSIPPI,28,"  ","   ","WEEK #47",SOYBEANS,1992-11-22," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",89,90," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #18",SOYBEANS,1993-05-09," ",20," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #19",SOYBEANS,1993-05-16,5,44," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #20",SOYBEANS,1993-05-23,31,63," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,1993-05-30,56,74," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,1993-06-06,71,85," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,1993-06-13,81,92," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,1993-06-20,89,96," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,1993-06-27,95,99," "," "," "," ",1,13," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,1993-07-04,97,99," "," "," "," ",3,26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,1993-07-11,98,100," "," "," "," ",13,44," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,1993-07-18," "," "," "," "," "," ",33,63," ",3,21," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,1993-07-25," "," "," "," "," "," ",56,77," ",13,36," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,1993-08-01," "," "," "," "," "," ",79,85," ",27,55," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,1993-08-08," "," "," "," "," "," ",87,93," ",46,74," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,1993-08-15," "," "," "," "," "," ",91,96," ",65,85," "," "," "," "," "," "," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,1993-08-22," "," "," "," "," "," ",96,99," ",78,93," "," "," "," "," ",3," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,1993-08-29," "," "," "," "," "," ",99,100," ",95,97," "," "," "," ",1,7," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,1993-09-05," "," "," "," "," "," "," "," "," ",97,99," "," "," "," ",2,15," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,1993-09-12," "," "," "," "," "," "," "," "," ",98,99," "," "," "," ",7,31," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,1993-09-19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",27,50," "," "," "," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,1993-09-26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",56,71," ",2,19," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,1993-10-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",80,88," ",7,41," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,1993-10-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,95," ",51,61," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,1993-10-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,98," ",73,77," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS,1993-10-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",82,88," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #43",SOYBEANS,1993-10-31," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",90,96," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #44",SOYBEANS,1993-11-07," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,98," "," "," "
1993,ILLINOIS,17,"  ","   ","WEEK #45",SOYBEANS,1993-11-14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,99," "," "," "
1993,IOWA,19,"  ","   ","WEEK #18",SOYBEANS,1993-05-09," ",11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #19",SOYBEANS,1993-05-16,5,33," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #20",SOYBEANS,1993-05-23,15,58," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #21",SOYBEANS,1993-05-30,34,76," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #22",SOYBEANS,1993-06-06,45,88," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #23",SOYBEANS,1993-06-13,60,94," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #24",SOYBEANS,1993-06-20,80,98," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #25",SOYBEANS,1993-06-27,88,100," "," "," "," "," ",3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #26",SOYBEANS,1993-07-04,92,100," "," "," "," ",5,15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #27",SOYBEANS,1993-07-11,93,100," "," "," "," ",6,34," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #28",SOYBEANS,1993-07-18," "," "," "," "," "," ",15,60," "," ",15," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #29",SOYBEANS,1993-07-25," "," "," "," "," "," ",30,78," ",5,33," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #30",SOYBEANS,1993-08-01," "," "," "," "," "," ",54,88," ",15,54," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #31",SOYBEANS,1993-08-08," "," "," "," "," "," ",74,95," ",33,75," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #32",SOYBEANS,1993-08-15," "," "," "," "," "," ",84,99," ",56,89," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #33",SOYBEANS,1993-08-22," "," "," "," "," "," ",90,100," ",72,96," "," "," "," "," "," "," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #34",SOYBEANS,1993-08-29," "," "," "," "," "," ",97,100," ",86,99," "," "," "," "," ",5," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #35",SOYBEANS,1993-09-05," "," "," "," "," "," "," "," "," ",96,100," "," "," "," "," ",12," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #36",SOYBEANS,1993-09-12," "," "," "," "," "," "," "," "," ",99,100," "," "," "," ",2,24," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #37",SOYBEANS,1993-09-19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",15,47," "," "," "," "," "," "
1993,IOWA,19,"  ","   ","WEEK #38",SOYBEANS,1993-09-26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",35,76," ",1,14," "," "," "
1993,IOWA,19,"  ","   ","WEEK #39",SOYBEANS,1993-10-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",66,94," ",8,37," "," "," "
1993,IOWA,19,"  ","   ","WEEK #40",SOYBEANS,1993-10-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",86,100," ",36,68," "," "," "
1993,IOWA,19,"  ","   ","WEEK #41",SOYBEANS,1993-10-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100," ",70,87," "," "," "
1993,IOWA,19,"  ","   ","WEEK #42",SOYBEANS,1993-10-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",85,96," "," "," "
1993,IOWA,19,"  ","   ","WEEK #43",SOYBEANS,1993-10-31," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",96,100," "," "," "
1993,IOWA,19,"  ","   ","WEEK #44",SOYBEANS,1993-11-07," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100," "," "," "
1993,IOWA,19,"  ","   ","WEEK #45",SOYBEANS,1993-11-14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #18",SOYBEANS,1993-05-09,4,10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #19",SOYBEANS,1993-05-16,5,17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #20",SOYBEANS,1993-05-23,11,23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #21",SOYBEANS,1993-05-30,18,34," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #22",SOYBEANS,1993-06-06,36,43," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #23",SOYBEANS,1993-06-13,64,60," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #24",SOYBEANS,1993-06-20,73,72," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #25",SOYBEANS,1993-06-27,76,80," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #26",SOYBEANS,1993-07-04,81,88," "," "," "," ",2,8," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #27",SOYBEANS,1993-07-11,90,90," "," "," "," ",5,15," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #28",SOYBEANS,1993-07-18," "," "," "," "," "," ",17,25," ",1,9," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #29",SOYBEANS,1993-07-25," "," "," "," "," "," ",33,41," ",6,16," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #30",SOYBEANS,1993-08-01," "," "," "," "," "," ",49,51," ",15,26," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #31",SOYBEANS,1993-08-08," "," "," "," "," "," ",59,65," ",26,38," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #32",SOYBEANS,1993-08-15," "," "," "," "," "," ",79,75," ",48,50," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #33",SOYBEANS,1993-08-22," "," "," "," "," "," ",84,86," ",53,64," "," "," "," "," "," "," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #34",SOYBEANS,1993-08-29," "," "," "," "," "," ",98,93," ",75,75," "," "," "," ",1,5," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #35",SOYBEANS,1993-09-05," "," "," "," "," "," "," "," "," ",87,85," "," "," "," ",2,10," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #36",SOYBEANS,1993-09-12," "," "," "," "," "," "," "," "," ",93,90," "," "," "," ",5,14," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #37",SOYBEANS,1993-09-19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",8,24," "," "," "," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #38",SOYBEANS,1993-09-26," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",35,37," ",4,6," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #39",SOYBEANS,1993-10-03," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",44,49," ",9,10," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #40",SOYBEANS,1993-10-10," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",65,66," ",23,19," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #41",SOYBEANS,1993-10-17," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",73,81," ",34,32," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #42",SOYBEANS,1993-10-24," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",42,46," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #43",SOYBEANS,1993-10-31," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",58,58," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #44",SOYBEANS,1993-11-07," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",65,71," "," "," "
1993,MISSISSIPPI,28,"  ","   ","WEEK #45",SOYBEANS,1993-11-14," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",81,81," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #17",SOYBEANS,1994-05-01," ",3," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #18",SOYBEANS,1994-05-08,8,12," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #19",SOYBEANS,1994-05-15,21,28," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #20",SOYBEANS,1994-05-22,50,50," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #21",SOYBEANS,1994-05-29,79,64," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,1994-06-05,92,78," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,1994-06-12,96,87," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,1994-06-19,98,93," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,1994-06-26," "," "," "," "," "," ",4,9," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,1994-07-03," "," "," "," "," "," ",14,19," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,1994-07-10," "," "," "," "," "," ",38,33," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,1994-07-17," "," "," "," "," "," ",57,53," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,1994-07-24," "," "," "," "," "," ",78,69," ",27,30," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,1994-07-31," "," "," "," "," "," ",87,80," ",49,45," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,1994-08-07," "," "," "," "," "," ",94,89," ",69,63," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,1994-08-14," "," "," "," "," "," "," "," "," ",88,77," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,1994-08-21," "," "," "," "," "," "," "," "," ",91,87," "," "," "," "," "," "," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,1994-08-28," "," "," "," "," "," "," "," "," ",98,95," "," "," "," ",2,4," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,1994-09-04," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",7,10," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,1994-09-11," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",27,22," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,1994-09-18," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",60,40," "," "," "," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,1994-09-25," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",87,62," ",27,12," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,1994-10-02," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",96,82," ",37,29," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,1994-10-09," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,93," ",65,54," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #41",SOYBEANS,1994-10-16," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,97," ",83,72," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #42",SOYBEANS,1994-10-23," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",90,84," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #43",SOYBEANS,1994-10-30," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",95,94," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #44",SOYBEANS,1994-11-06," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",97,97," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #45",SOYBEANS,1994-11-13," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",98,99," "," "," "
1994,ILLINOIS,17,"  ","   ","WEEK #46",SOYBEANS,1994-11-20," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," ",99,100," "," "," "
