LOCATION,YEAR,MONTH,Precipitation,Anomaly
IOWA,2018,02,1.54,0.29
IOWA,2018,03,2.28,0.42
IOWA,2018,04,1.54,-2.17
IOWA,2018,05,4.7,-0.11
IOWA,2018,06,7.55,2.16
IOWA,2018,07,3.39,-0.58
IOWA,2018,08,6.42,2.05
IOWA,2018,09,8.1,4.65
IOWA,2018,10,4.63,1.87
IOWA,2018,11,1.81,0.18
IOWA,2018,12,2.1,0.52
IOWA,2019,01,1.28,0.4
KANSAS,1996,01,0.43,-0.23
KANSAS,1996,02,0.12,-0.89
KANSAS,1996,03,1.26,-0.54
KANSAS,1996,04,1.35,-1.4
KANSAS,1996,05,4.98,1.07
KANSAS,1996,06,4.11,0.05
KANSAS,1996,07,4.29,0.93
KANSAS,1996,08,5.34,1.89
KANSAS,1996,09,4.38,1.89
KANSAS,1996,10,1.54,-1.08
KANSAS,1996,11,2.8,1.8
KANSAS,1996,12,0.16,-0.89
KANSAS,1997,01,0.22,-0.44
KANSAS,1997,02,2.13,1.12
KANSAS,1997,03,0.42,-1.38
KANSAS,1997,04,2.83,0.08
KANSAS,1997,05,3.31,-0.6
KANSAS,1997,06,4.25,0.19
KANSAS,1997,07,3.21,-0.15
KANSAS,1997,08,4.8,1.35
KANSAS,1997,09,2.89,0.4
KANSAS,1997,10,3.22,0.6
KANSAS,1997,11,0.92,-0.08
KANSAS,1997,12,2.09,1.04
KANSAS,1998,01,0.6,-0.06
KANSAS,1998,02,0.96,-0.05
KANSAS,1998,03,3.2,1.4
KANSAS,1998,04,2.28,-0.47
KANSAS,1998,05,2.06,-1.85
KANSAS,1998,06,2.9,-1.16
KANSAS,1998,07,6.37,3.01
KANSAS,1998,08,1.94,-1.51
KANSAS,1998,09,3.08,0.59
KANSAS,1998,10,4.23,1.61
KANSAS,1998,11,4.11,3.11
KANSAS,1998,12,0.58,-0.47
KANSAS,1999,01,1.35,0.69
KANSAS,1999,02,0.49,-0.52
KANSAS,1999,03,1.7,-0.1
KANSAS,1999,04,5.18,2.43
KANSAS,1999,05,4.42,0.51
KANSAS,1999,06,5.31,1.25
KANSAS,1999,07,2.73,-0.63
KANSAS,1999,08,3.22,-0.23
KANSAS,1999,09,3.28,0.79
KANSAS,1999,10,0.61,-2.01
KANSAS,1999,11,0.76,-0.24
KANSAS,1999,12,1.21,0.16
KANSAS,2000,01,0.42,-0.24
KANSAS,2000,02,1.61,0.6
KANSAS,2000,03,4.16,2.36
KANSAS,2000,04,1.35,-1.4
KANSAS,2000,05,2.67,-1.24
KANSAS,2000,06,4.25,0.19
KANSAS,2000,07,3.68,0.32
KANSAS,2000,08,0.62,-2.83
KANSAS,2000,09,1.01,-1.48
KANSAS,2000,10,3.98,1.36
KANSAS,2000,11,1.24,0.24
KANSAS,2000,12,0.49,-0.56
KANSAS,2001,01,1.31,0.65
KANSAS,2001,02,2.46,1.45
KANSAS,2001,03,1.48,-0.32
KANSAS,2001,04,1.81,-0.94
KANSAS,2001,05,5.26,1.35
KANSAS,2001,06,3.81,-0.25
KANSAS,2001,07,3.71,0.35
KANSAS,2001,08,2.4,-1.05
KANSAS,2001,09,3.55,1.06
KANSAS,2001,10,1.11,-1.51
KANSAS,2001,11,0.58,-0.42
KANSAS,2001,12,0.27,-0.78
KANSAS,2002,01,1.06,0.4
KANSAS,2002,02,0.42,-0.59
KANSAS,2002,03,0.53,-1.27
KANSAS,2002,04,2.34,-0.41
KANSAS,2002,05,3.9,-0.01
KANSAS,2002,06,2.74,-1.32
KANSAS,2002,07,1.72,-1.64
KANSAS,2002,08,3.09,-0.36
KANSAS,2002,09,1.5,-0.99
KANSAS,2002,10,4.43,1.81
KANSAS,2002,11,0.24,-0.76
KANSAS,2002,12,0.47,-0.58
KANSAS,2003,01,0.18,-0.48
KANSAS,2003,02,1.15,0.14
KANSAS,2003,03,2.22,0.42
KANSAS,2003,04,3.23,0.48
KANSAS,2003,05,3.47,-0.44
KANSAS,2003,06,4.19,0.13
KANSAS,2003,07,0.85,-2.51
KANSAS,2003,08,4.31,0.86
KANSAS,2003,09,2.51,0.02
KANSAS,2003,10,1.21,-1.41
KANSAS,2003,11,0.64,-0.36
KANSAS,2003,12,1.15,0.1
KANSAS,2004,01,0.83,0.17
KANSAS,2004,02,0.86,-0.15
KANSAS,2004,03,3.38,1.58
KANSAS,2004,04,2.5,-0.25
KANSAS,2004,05,2.47,-1.44
KANSAS,2004,06,5.34,1.28
KANSAS,2004,07,5.81,2.45
KANSAS,2004,08,2.51,-0.94
KANSAS,2004,09,2.15,-0.34
KANSAS,2004,10,2.29,-0.33
KANSAS,2004,11,2.47,1.47
KANSAS,2004,12,0.3,-0.75
KANSAS,2005,01,1.77,1.11
KANSAS,2005,02,1.59,0.58
KANSAS,2005,03,1.37,-0.43
KANSAS,2005,04,2.02,-0.73
KANSAS,2005,05,3.18,-0.73
KANSAS,2005,06,6.03,1.97
KANSAS,2005,07,3.22,-0.14
KANSAS,2005,08,5.16,1.71
KANSAS,2005,09,1.58,-0.91
KANSAS,2005,10,2.58,-0.04
KANSAS,2005,11,0.68,-0.32
KANSAS,2005,12,0.42,-0.63
KANSAS,2006,01,0.3,-0.36
KANSAS,2006,02,0.01,-1.0
KANSAS,2006,03,1.87,0.07
KANSAS,2006,04,2.43,-0.32
KANSAS,2006,05,2.76,-1.15
KANSAS,2006,06,3.02,-1.04
KANSAS,2006,07,2.39,-0.97
KANSAS,2006,08,4.77,1.32
KANSAS,2006,09,1.9,-0.59
KANSAS,2006,10,2.14,-0.48
KANSAS,2006,11,0.47,-0.53
KANSAS,2006,12,2.67,1.62
KANSAS,2007,01,0.89,0.23
KANSAS,2007,02,0.88,-0.13
KANSAS,2007,03,3.44,1.64
KANSAS,2007,04,2.98,0.23
KANSAS,2007,05,5.98,2.07
KANSAS,2007,06,5.69,1.63
KANSAS,2007,07,3.35,-0.01
KANSAS,2007,08,2.57,-0.88
KANSAS,2007,09,2.02,-0.47
KANSAS,2007,10,2.83,0.21
KANSAS,2007,11,0.15,-0.85
KANSAS,2007,12,2.48,1.43
KANSAS,2008,01,0.4,-0.26
KANSAS,2008,02,1.38,0.37
KANSAS,2008,03,1.47,-0.33
KANSAS,2008,04,2.81,0.06
KANSAS,2008,05,5.13,1.22
KANSAS,2008,06,4.81,0.75
KANSAS,2008,07,3.37,0.01
KANSAS,2008,08,3.62,0.17
KANSAS,2008,09,3.97,1.48
KANSAS,2008,10,4.78,2.16
KANSAS,2008,11,0.95,-0.05
KANSAS,2008,12,0.65,-0.4
KANSAS,2009,01,0.08,-0.58
KANSAS,2009,02,0.51,-0.5
KANSAS,2009,03,1.87,0.07
KANSAS,2009,04,4.8,2.05
KANSAS,2009,05,2.74,-1.17
KANSAS,2009,06,4.71,0.65
KANSAS,2009,07,3.99,0.63
KANSAS,2009,08,3.83,0.38
KANSAS,2009,09,3.4,0.91
KANSAS,2009,10,3.81,1.19
KANSAS,2009,11,1.08,0.08
KANSAS,2009,12,0.98,-0.07
KANSAS,2010,01,0.48,-0.18
KANSAS,2010,02,0.86,-0.15
KANSAS,2010,03,2.08,0.28
KANSAS,2010,04,2.62,-0.13
KANSAS,2010,05,4.06,0.15
KANSAS,2010,06,4.7,0.64
KANSAS,2010,07,4.55,1.19
KANSAS,2010,08,2.93,-0.52
KANSAS,2010,09,3.14,0.65
KANSAS,2010,10,0.69,-1.93
KANSAS,2010,11,1.53,0.53
KANSAS,2010,12,0.2,-0.85
KANSAS,2011,01,0.46,-0.2
KANSAS,2011,02,1.09,0.08
KANSAS,2011,03,1.11,-0.69
KANSAS,2011,04,1.86,-0.89
KANSAS,2011,05,3.44,-0.47
KANSAS,2011,06,2.66,-1.4
KANSAS,2011,07,2.59,-0.77
KANSAS,2011,08,3.33,-0.12
KANSAS,2011,09,1.27,-1.22
KANSAS,2011,10,1.6,-1.02
KANSAS,2011,11,2.5,1.5
KANSAS,2011,12,2.26,1.21
KANSAS,2012,01,0.07,-0.59
KANSAS,2012,02,1.81,0.8
KANSAS,2012,03,2.45,0.65
KANSAS,2012,04,3.08,0.33
KANSAS,2012,05,1.47,-2.44
KANSAS,2012,06,2.16,-1.9
KANSAS,2012,07,1.28,-2.08
KANSAS,2012,08,2.61,-0.84
KANSAS,2012,09,2.09,-0.4
KANSAS,2012,10,1.14,-1.48
KANSAS,2012,11,0.58,-0.42
KANSAS,2012,12,0.55,-0.5
KANSAS,2013,01,0.84,0.18
KANSAS,2013,02,1.63,0.62
KANSAS,2013,03,1.21,-0.59
KANSAS,2013,04,2.44,-0.31
KANSAS,2013,05,3.96,0.05
KANSAS,2013,06,2.78,-1.28
KANSAS,2013,07,4.46,1.1
KANSAS,2013,08,4.91,1.46
KANSAS,2013,09,2.74,0.25
KANSAS,2013,10,2.64,0.02
KANSAS,2013,11,1.03,0.03
KANSAS,2013,12,0.39,-0.66
KANSAS,2014,01,0.24,-0.42
KANSAS,2014,02,0.75,-0.26
KANSAS,2014,03,0.48,-1.32
KANSAS,2014,04,1.59,-1.16
KANSAS,2014,05,1.98,-1.93
KANSAS,2014,06,7.58,3.52
KANSAS,2014,07,2.39,-0.97
KANSAS,2014,08,3.06,-0.39
KANSAS,2014,09,2.98,0.49
KANSAS,2014,10,2.75,0.13
KANSAS,2014,11,0.29,-0.71
KANSAS,2014,12,1.34,0.29
KANSAS,2015,01,0.37,-0.29
KANSAS,2015,02,0.83,-0.18
KANSAS,2015,03,0.49,-1.31
KANSAS,2015,04,2.76,0.01
KANSAS,2015,05,8.28,4.37
KANSAS,2015,06,3.34,-0.72
KANSAS,2015,07,4.93,1.57
KANSAS,2015,08,2.95,-0.5
KANSAS,2015,09,1.58,-0.91
KANSAS,2015,10,1.79,-0.83
KANSAS,2015,11,3.1,2.1
KANSAS,2015,12,2.36,1.31
KANSAS,2016,01,0.48,-0.18
KANSAS,2016,02,0.55,-0.46
KANSAS,2016,03,0.77,-1.03
KANSAS,2016,04,5.34,2.59
KANSAS,2016,05,4.58,0.67
KANSAS,2016,06,2.3,-1.76
KANSAS,2016,07,5.05,1.69
KANSAS,2016,08,4.9,1.45
KANSAS,2016,09,4.11,1.62
KANSAS,2016,10,1.44,-1.18
KANSAS,2016,11,0.47,-0.53
KANSAS,2016,12,0.69,-0.36
KANSAS,2017,01,1.56,0.9
KANSAS,2017,02,0.24,-0.77
KANSAS,2017,03,2.79,0.99
KANSAS,2017,04,5.07,2.32
KANSAS,2017,05,4.83,0.92
KANSAS,2017,06,3.2,-0.86
KANSAS,2017,07,2.39,-0.97
KANSAS,2017,08,3.56,0.11
KANSAS,2017,09,2.39,-0.1
KANSAS,2017,10,2.73,0.11
KANSAS,2017,11,0.16,-0.84
KANSAS,2017,12,0.11,-0.94
KANSAS,2018,01,0.39,-0.27
KANSAS,2018,02,0.6,-0.41
KANSAS,2018,03,1.02,-0.78
KANSAS,2018,04,1.21,-1.54
KANSAS,2018,05,4.1,0.19
KANSAS,2018,06,3.82,-0.24
KANSAS,2018,07,4.19,0.83
KANSAS,2018,08,4.33,0.88
KANSAS,2018,09,3.34,0.85
KANSAS,2018,10,5.86,3.24
KANSAS,2018,11,0.8,-0.2
KANSAS,2018,12,2.17,1.12
KANSAS,2019,01,1.03,0.37
KENTUCKY,1996,01,4.78,1.25
KENTUCKY,1996,02,2.4,-1.25
KENTUCKY,1996,03,5.06,0.75
KENTUCKY,1996,04,5.39,0.4
KENTUCKY,1996,05,7.12,1.97
KENTUCKY,1996,06,4.83,0.48
KENTUCKY,1996,07,5.63,0.39
KENTUCKY,1996,08,2.52,-1.28
KENTUCKY,1996,09,6.36,2.31
KENTUCKY,1996,10,2.9,-0.71
KENTUCKY,1996,11,5.0,1.35
KENTUCKY,1996,12,4.76,0.15
KENTUCKY,1997,01,3.36,-0.17
KENTUCKY,1997,02,3.28,-0.37
KENTUCKY,1997,03,11.11,6.8
KENTUCKY,1997,04,2.45,-2.54
KENTUCKY,1997,05,5.45,0.3
KENTUCKY,1997,06,7.11,2.76
KENTUCKY,1997,07,2.4,-2.84
KENTUCKY,1997,08,3.35,-0.45
KENTUCKY,1997,09,2.36,-1.69
KENTUCKY,1997,10,1.88,-1.73
KENTUCKY,1997,11,3.25,-0.4
KENTUCKY,1997,12,3.05,-1.56
KENTUCKY,1998,01,3.75,0.22
KENTUCKY,1998,02,3.22,-0.43
KENTUCKY,1998,03,3.21,-1.1
KENTUCKY,1998,04,7.55,2.56
KENTUCKY,1998,05,5.08,-0.07
KENTUCKY,1998,06,8.86,4.51
KENTUCKY,1998,07,4.92,-0.32
KENTUCKY,1998,08,2.11,-1.69
KENTUCKY,1998,09,1.08,-2.97
KENTUCKY,1998,10,2.71,-0.9
KENTUCKY,1998,11,2.02,-1.63
KENTUCKY,1998,12,4.81,0.2
KENTUCKY,1999,01,6.7,3.17
KENTUCKY,1999,02,2.87,-0.78
KENTUCKY,1999,03,3.43,-0.88
KENTUCKY,1999,04,3.48,-1.51
KENTUCKY,1999,05,2.89,-2.26
KENTUCKY,1999,06,4.62,0.27
KENTUCKY,1999,07,2.13,-3.11
KENTUCKY,1999,08,1.97,-1.83
KENTUCKY,1999,09,1.33,-2.72
KENTUCKY,1999,10,2.98,-0.63
KENTUCKY,1999,11,2.25,-1.4
KENTUCKY,1999,12,3.44,-1.17
KENTUCKY,2000,01,3.79,0.26
KENTUCKY,2000,02,4.68,1.03
KENTUCKY,2000,03,3.53,-0.78
KENTUCKY,2000,04,4.55,-0.44
KENTUCKY,2000,05,4.66,-0.49
KENTUCKY,2000,06,4.41,0.06
KENTUCKY,2000,07,4.72,-0.52
KENTUCKY,2000,08,3.91,0.11
KENTUCKY,2000,09,3.49,-0.56
KENTUCKY,2000,10,0.88,-2.73
KENTUCKY,2000,11,2.82,-0.83
KENTUCKY,2000,12,3.85,-0.76
KENTUCKY,2001,01,2.09,-1.44
KENTUCKY,2001,02,4.22,0.57
KENTUCKY,2001,03,2.82,-1.49
KENTUCKY,2001,04,1.91,-3.08
KENTUCKY,2001,05,4.57,-0.58
KENTUCKY,2001,06,3.99,-0.36
KENTUCKY,2001,07,6.33,1.09
KENTUCKY,2001,08,3.68,-0.12
KENTUCKY,2001,09,2.59,-1.46
KENTUCKY,2001,10,4.4,0.79
KENTUCKY,2001,11,4.36,0.71
KENTUCKY,2001,12,4.47,-0.14
KENTUCKY,2002,01,3.87,0.34
KENTUCKY,2002,02,1.6,-2.05
KENTUCKY,2002,03,7.41,3.1
KENTUCKY,2002,04,4.96,-0.03
KENTUCKY,2002,05,6.23,1.08
KENTUCKY,2002,06,3.75,-0.6
KENTUCKY,2002,07,3.4,-1.84
KENTUCKY,2002,08,2.28,-1.52
KENTUCKY,2002,09,6.15,2.1
KENTUCKY,2002,10,5.47,1.86
KENTUCKY,2002,11,3.52,-0.13
KENTUCKY,2002,12,4.87,0.26
KENTUCKY,2003,01,1.98,-1.55
KENTUCKY,2003,02,6.81,3.16
KENTUCKY,2003,03,2.16,-2.15
KENTUCKY,2003,04,5.52,0.53
KENTUCKY,2003,05,6.8,1.65
KENTUCKY,2003,06,6.1,1.75
KENTUCKY,2003,07,4.67,-0.57
KENTUCKY,2003,08,4.87,1.07
KENTUCKY,2003,09,5.75,1.7
KENTUCKY,2003,10,2.42,-1.19
KENTUCKY,2003,11,5.57,1.92
KENTUCKY,2003,12,3.33,-1.28
KENTUCKY,2004,01,3.88,0.35
KENTUCKY,2004,02,2.63,-1.02
KENTUCKY,2004,03,4.23,-0.08
KENTUCKY,2004,04,4.65,-0.34
KENTUCKY,2004,05,8.28,3.13
KENTUCKY,2004,06,4.01,-0.34
KENTUCKY,2004,07,5.26,0.02
KENTUCKY,2004,08,3.97,0.17
KENTUCKY,2004,09,3.95,-0.1
KENTUCKY,2004,10,4.76,1.15
KENTUCKY,2004,11,5.68,2.03
KENTUCKY,2004,12,4.64,0.03
KENTUCKY,2005,01,4.9,1.37
KENTUCKY,2005,02,2.57,-1.08
KENTUCKY,2005,03,3.76,-0.55
KENTUCKY,2005,04,4.86,-0.13
KENTUCKY,2005,05,2.44,-2.71
KENTUCKY,2005,06,2.7,-1.65
KENTUCKY,2005,07,4.23,-1.01
KENTUCKY,2005,08,6.51,2.71
KENTUCKY,2005,09,1.3,-2.75
KENTUCKY,2005,10,1.09,-2.52
KENTUCKY,2005,11,3.04,-0.61
KENTUCKY,2005,12,2.4,-2.21
KENTUCKY,2006,01,5.41,1.88
KENTUCKY,2006,02,2.22,-1.43
KENTUCKY,2006,03,3.55,-0.76
KENTUCKY,2006,04,4.45,-0.54
KENTUCKY,2006,05,4.3,-0.85
KENTUCKY,2006,06,4.0,-0.35
KENTUCKY,2006,07,4.53,-0.71
KENTUCKY,2006,08,4.63,0.83
KENTUCKY,2006,09,8.19,4.14
KENTUCKY,2006,10,4.91,1.3
KENTUCKY,2006,11,3.22,-0.43
KENTUCKY,2006,12,2.96,-1.65
KENTUCKY,2007,01,4.18,0.65
KENTUCKY,2007,02,2.35,-1.3
KENTUCKY,2007,03,2.76,-1.55
KENTUCKY,2007,04,3.87,-1.12
KENTUCKY,2007,05,2.05,-3.1
KENTUCKY,2007,06,3.03,-1.32
KENTUCKY,2007,07,4.28,-0.96
KENTUCKY,2007,08,1.68,-2.12
KENTUCKY,2007,09,2.1,-1.95
KENTUCKY,2007,10,5.58,1.97
KENTUCKY,2007,11,3.31,-0.34
KENTUCKY,2007,12,6.67,2.06
KENTUCKY,2008,01,3.23,-0.3
KENTUCKY,2008,02,4.56,0.91
KENTUCKY,2008,03,6.96,2.65
KENTUCKY,2008,04,5.36,0.37
KENTUCKY,2008,05,4.97,-0.18
KENTUCKY,2008,06,3.31,-1.04
KENTUCKY,2008,07,4.65,-0.59
KENTUCKY,2008,08,1.61,-2.19
KENTUCKY,2008,09,0.9,-3.15
KENTUCKY,2008,10,2.29,-1.32
KENTUCKY,2008,11,2.6,-1.05
KENTUCKY,2008,12,6.07,1.46
KENTUCKY,2009,01,4.59,1.06
KENTUCKY,2009,02,2.47,-1.18
KENTUCKY,2009,03,3.25,-1.06
KENTUCKY,2009,04,4.84,-0.15
KENTUCKY,2009,05,6.61,1.46
KENTUCKY,2009,06,5.69,1.34
KENTUCKY,2009,07,6.66,1.42
KENTUCKY,2009,08,3.12,-0.68
KENTUCKY,2009,09,5.49,1.44
KENTUCKY,2009,10,6.38,2.77
KENTUCKY,2009,11,1.07,-2.58
KENTUCKY,2009,12,4.18,-0.43
KENTUCKY,2010,01,3.52,-0.01
KENTUCKY,2010,02,2.25,-1.4
KENTUCKY,2010,03,2.69,-1.62
KENTUCKY,2010,04,3.19,-1.8
KENTUCKY,2010,05,8.21,3.06
KENTUCKY,2010,06,4.25,-0.1
KENTUCKY,2010,07,4.58,-0.66
KENTUCKY,2010,08,3.44,-0.36
KENTUCKY,2010,09,1.81,-2.24
KENTUCKY,2010,10,1.69,-1.92
KENTUCKY,2010,11,4.9,1.25
KENTUCKY,2010,12,3.01,-1.6
KENTUCKY,2011,01,2.16,-1.37
KENTUCKY,2011,02,4.88,1.23
KENTUCKY,2011,03,5.51,1.2
KENTUCKY,2011,04,12.07,7.08
KENTUCKY,2011,05,6.75,1.6
KENTUCKY,2011,06,5.36,1.01
KENTUCKY,2011,07,3.94,-1.3
KENTUCKY,2011,08,2.31,-1.49
KENTUCKY,2011,09,5.89,1.84
KENTUCKY,2011,10,2.94,-0.67
KENTUCKY,2011,11,7.58,3.93
KENTUCKY,2011,12,4.96,0.35
KENTUCKY,2012,01,3.8,0.27
KENTUCKY,2012,02,2.32,-1.33
KENTUCKY,2012,03,4.5,0.19
KENTUCKY,2012,04,2.33,-2.66
KENTUCKY,2012,05,4.25,-0.9
KENTUCKY,2012,06,1.5,-2.85
KENTUCKY,2012,07,5.54,0.3
KENTUCKY,2012,08,3.17,-0.63
KENTUCKY,2012,09,5.88,1.83
KENTUCKY,2012,10,3.03,-0.58
KENTUCKY,2012,11,1.34,-2.31
KENTUCKY,2012,12,5.55,0.94
KENTUCKY,2013,01,5.6,2.07
KENTUCKY,2013,02,2.19,-1.46
KENTUCKY,2013,03,4.95,0.64
KENTUCKY,2013,04,4.96,-0.03
KENTUCKY,2013,05,4.44,-0.71
KENTUCKY,2013,06,6.23,1.88
KENTUCKY,2013,07,6.42,1.18
KENTUCKY,2013,08,4.14,0.34
KENTUCKY,2013,09,3.66,-0.39
KENTUCKY,2013,10,3.66,0.05
KENTUCKY,2013,11,3.4,-0.25
KENTUCKY,2013,12,6.13,1.52
KENTUCKY,2014,01,2.34,-1.19
KENTUCKY,2014,02,4.47,0.82
KENTUCKY,2014,03,3.44,-0.87
KENTUCKY,2014,04,6.43,1.44
KENTUCKY,2014,05,3.65,-1.5
KENTUCKY,2014,06,3.98,-0.37
KENTUCKY,2014,07,3.67,-1.57
KENTUCKY,2014,08,5.46,1.66
KENTUCKY,2014,09,2.19,-1.86
KENTUCKY,2014,10,5.69,2.08
KENTUCKY,2014,11,2.43,-1.22
KENTUCKY,2014,12,3.36,-1.25
KENTUCKY,2015,01,1.97,-1.56
KENTUCKY,2015,02,3.26,-0.39
KENTUCKY,2015,03,6.34,2.03
KENTUCKY,2015,04,8.28,3.29
KENTUCKY,2015,05,2.67,-2.48
KENTUCKY,2015,06,5.47,1.12
KENTUCKY,2015,07,9.37,4.13
KENTUCKY,2015,08,3.19,-0.61
KENTUCKY,2015,09,2.89,-1.16
KENTUCKY,2015,10,3.96,0.35
KENTUCKY,2015,11,4.39,0.74
KENTUCKY,2015,12,6.52,1.91
KENTUCKY,2016,01,1.88,-1.65
KENTUCKY,2016,02,4.97,1.32
KENTUCKY,2016,03,4.22,-0.09
KENTUCKY,2016,04,3.64,-1.35
KENTUCKY,2016,05,6.06,0.91
KENTUCKY,2016,06,3.74,-0.61
KENTUCKY,2016,07,8.39,3.15
KENTUCKY,2016,08,5.0,1.2
KENTUCKY,2016,09,2.13,-1.92
KENTUCKY,2016,10,1.05,-2.56
KENTUCKY,2016,11,2.07,-1.58
KENTUCKY,2016,12,6.04,1.43
KENTUCKY,2017,01,4.25,0.72
KENTUCKY,2017,02,2.0,-1.65
KENTUCKY,2017,03,4.58,0.27
KENTUCKY,2017,04,4.48,-0.51
KENTUCKY,2017,05,6.1,0.95
KENTUCKY,2017,06,4.96,0.61
KENTUCKY,2017,07,4.61,-0.63
KENTUCKY,2017,08,4.38,0.58
KENTUCKY,2017,09,4.45,0.4
KENTUCKY,2017,10,5.24,1.63
KENTUCKY,2017,11,2.29,-1.36
KENTUCKY,2017,12,2.92,-1.69
KENTUCKY,2018,01,2.47,-1.06
KENTUCKY,2018,02,8.95,5.3
KENTUCKY,2018,03,5.18,0.87
KENTUCKY,2018,04,4.45,-0.54
KENTUCKY,2018,05,4.88,-0.27
KENTUCKY,2018,06,6.16,1.81
KENTUCKY,2018,07,4.27,-0.97
KENTUCKY,2018,08,4.8,1.0
KENTUCKY,2018,09,8.06,4.01
KENTUCKY,2018,10,3.07,-0.54
KENTUCKY,2018,11,5.82,2.17
KENTUCKY,2018,12,5.59,0.98
KENTUCKY,2019,01,4.73,1.2
LOUISIANA,1996,01,3.9,-0.77
LOUISIANA,1996,02,1.65,-3.02
LOUISIANA,1996,03,3.14,-1.56
LOUISIANA,1996,04,5.03,0.68
LOUISIANA,1996,05,2.25,-2.32
LOUISIANA,1996,06,6.21,0.7
LOUISIANA,1996,07,5.37,0.14
LOUISIANA,1996,08,6.44,1.05
LOUISIANA,1996,09,5.82,1.13
LOUISIANA,1996,10,5.16,0.82
LOUISIANA,1996,11,3.63,-1.19
LOUISIANA,1996,12,4.48,-0.97
LOUISIANA,1997,01,5.47,0.8
LOUISIANA,1997,02,8.65,3.98
LOUISIANA,1997,03,4.64,-0.06
LOUISIANA,1997,04,7.79,3.44
LOUISIANA,1997,05,6.27,1.7
LOUISIANA,1997,06,5.45,-0.06
LOUISIANA,1997,07,4.57,-0.66
LOUISIANA,1997,08,3.6,-1.79
LOUISIANA,1997,09,2.54,-2.15
LOUISIANA,1997,10,4.2,-0.14
LOUISIANA,1997,11,5.37,0.55
LOUISIANA,1997,12,5.76,0.31
LOUISIANA,1998,01,12.21,7.54
LOUISIANA,1998,02,6.17,1.5
LOUISIANA,1998,03,5.16,0.46
LOUISIANA,1998,04,3.74,-0.61
LOUISIANA,1998,05,0.45,-4.12
LOUISIANA,1998,06,2.6,-2.91
LOUISIANA,1998,07,3.57,-1.66
LOUISIANA,1998,08,4.65,-0.74
LOUISIANA,1998,09,10.9,6.21
LOUISIANA,1998,10,2.84,-1.5
LOUISIANA,1998,11,5.18,0.36
LOUISIANA,1998,12,5.51,0.06
LOUISIANA,1999,01,8.55,3.88
LOUISIANA,1999,02,1.38,-3.29
LOUISIANA,1999,03,5.49,0.79
LOUISIANA,1999,04,2.63,-1.72
LOUISIANA,1999,05,4.38,-0.19
LOUISIANA,1999,06,6.83,1.32
LOUISIANA,1999,07,4.39,-0.84
LOUISIANA,1999,08,1.62,-3.77
LOUISIANA,1999,09,3.5,-1.19
LOUISIANA,1999,10,3.56,-0.78
LOUISIANA,1999,11,1.04,-3.78
LOUISIANA,1999,12,4.47,-0.98
LOUISIANA,2000,01,2.1,-2.57
LOUISIANA,2000,02,1.03,-3.64
LOUISIANA,2000,03,5.12,0.42
LOUISIANA,2000,04,4.69,0.34
LOUISIANA,2000,05,4.38,-0.19
LOUISIANA,2000,06,5.07,-0.44
LOUISIANA,2000,07,2.78,-2.45
LOUISIANA,2000,08,2.08,-3.31
LOUISIANA,2000,09,3.69,-1.0
LOUISIANA,2000,10,1.32,-3.02
LOUISIANA,2000,11,11.52,6.7
LOUISIANA,2000,12,4.02,-1.43
LOUISIANA,2001,01,5.58,0.91
LOUISIANA,2001,02,3.57,-1.1
LOUISIANA,2001,03,9.32,4.62
LOUISIANA,2001,04,1.87,-2.48
LOUISIANA,2001,05,1.94,-2.63
LOUISIANA,2001,06,12.5,6.99
LOUISIANA,2001,07,4.34,-0.89
LOUISIANA,2001,08,6.32,0.93
LOUISIANA,2001,09,6.34,1.65
LOUISIANA,2001,10,5.04,0.7
LOUISIANA,2001,11,5.94,1.12
LOUISIANA,2001,12,5.55,0.1
LOUISIANA,2002,01,4.01,-0.66
LOUISIANA,2002,02,2.95,-1.72
LOUISIANA,2002,03,5.58,0.88
LOUISIANA,2002,04,3.72,-0.63
LOUISIANA,2002,05,2.41,-2.16
LOUISIANA,2002,06,4.83,-0.68
LOUISIANA,2002,07,5.4,0.17
LOUISIANA,2002,08,4.89,-0.5
LOUISIANA,2002,09,6.18,1.49
LOUISIANA,2002,10,10.85,6.51
LOUISIANA,2002,11,5.48,0.66
LOUISIANA,2002,12,7.97,2.52
LOUISIANA,2003,01,1.11,-3.56
LOUISIANA,2003,02,7.18,2.51
LOUISIANA,2003,03,3.33,-1.37
LOUISIANA,2003,04,3.44,-0.91
LOUISIANA,2003,05,2.37,-2.2
LOUISIANA,2003,06,8.43,2.92
LOUISIANA,2003,07,5.88,0.65
LOUISIANA,2003,08,4.19,-1.2
LOUISIANA,2003,09,4.82,0.13
LOUISIANA,2003,10,2.38,-1.96
LOUISIANA,2003,11,5.48,0.66
LOUISIANA,2003,12,3.34,-2.11
LOUISIANA,2004,01,5.12,0.45
LOUISIANA,2004,02,8.78,4.11
LOUISIANA,2004,03,2.48,-2.22
LOUISIANA,2004,04,4.45,0.1
LOUISIANA,2004,05,10.02,5.45
LOUISIANA,2004,06,11.61,6.1
LOUISIANA,2004,07,4.33,-0.9
LOUISIANA,2004,08,3.4,-1.99
LOUISIANA,2004,09,1.75,-2.94
LOUISIANA,2004,10,7.24,2.9
LOUISIANA,2004,11,9.23,4.41
LOUISIANA,2004,12,4.07,-1.38
LOUISIANA,2005,01,3.59,-1.08
