YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"CONDITION in PCT VERY POOR","CONDITION in PCT GOOD","CONDITION in PCT FAIR","CONDITION in PCT POOR","CONDITION in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT EXCELLENT","CONDITION, 5 YEAR AVG in PCT GOOD","CONDITION, 5 YEAR AVG in PCT POOR","CONDITION, 5 YEAR AVG in PCT VERY POOR","CONDITION, 5 YEAR AVG in PCT FAIR","CONDITION, PREVIOUS YEAR in PCT POOR","CONDITION, PREVIOUS YEAR in PCT GOOD","CONDITION, PREVIOUS YEAR in PCT VERY POOR","CONDITION, PREVIOUS YEAR in PCT EXCELLENT","CONDITION, PREVIOUS YEAR in PCT FAIR"
2004,MISSISSIPPI,28,"  ","   ","WEEK #34",SOYBEANS,1,46,14,6,33," "," "," "," "," "," "," "," "," "," "
2004,MISSISSIPPI,28,"  ","   ","WEEK #35",SOYBEANS,1,47,13,4,35," "," "," "," "," "," "," "," "," "," "
2004,MISSISSIPPI,28,"  ","   ","WEEK #36",SOYBEANS,1,49,15,5,30," "," "," "," "," "," "," "," "," "," "
2004,MISSISSIPPI,28,"  ","   ","WEEK #37",SOYBEANS,0,45,15,5,35," "," "," "," "," "," "," "," "," "," "
2004,MISSISSIPPI,28,"  ","   ","WEEK #38",SOYBEANS,0,45,15,5,35," "," "," "," "," "," "," "," "," "," "
2004,MISSISSIPPI,28,"  ","   ","WEEK #39",SOYBEANS," ",45,15,5,35," "," "," "," "," "," "," "," "," "," "
2004,MISSISSIPPI,28,"  ","   ","WEEK #40",SOYBEANS," ",45,15,5,35," "," "," "," "," "," "," "," "," "," "
2004,MISSISSIPPI,28,"  ","   ","WEEK #41",SOYBEANS,0,45,15,5,35," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #23",SOYBEANS,1,63,24,5,7," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #24",SOYBEANS,2,58,25,5,10," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #25",SOYBEANS,5,53,19,11,12," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #26",SOYBEANS,2,55,25,6,12," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #27",SOYBEANS,3,54,26,6,11," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #28",SOYBEANS,3,53,25,7,12," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #29",SOYBEANS,2,53,24,5,16," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #30",SOYBEANS,2,52,24,6,16," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #31",SOYBEANS,2,53,23,6,16," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #32",SOYBEANS,3,52,22,6,17," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #33",SOYBEANS,2,55,23,5,15," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #34",SOYBEANS,3,52,26,7,12," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #35",SOYBEANS,2,55,23,6,14," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #36",SOYBEANS,3,53,24,7,13," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #37",SOYBEANS,3,50,27,7,13," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #38",SOYBEANS,2,51,26,7,14," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #39",SOYBEANS,3,48,27,7,15," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #40",SOYBEANS,2,46,24,8,20," "," "," "," "," "," "," "," "," "," "
2004,MISSOURI,29,"  ","   ","WEEK #41",SOYBEANS,2,50,21,6,21," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #23",SOYBEANS,1,54,32,6,7," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #24",SOYBEANS,1,57,27,4,11," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #25",SOYBEANS,1,51,24,5,19," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #26",SOYBEANS,1,55,27,4,13," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #27",SOYBEANS,0,59,21,3,17," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #28",SOYBEANS,1,58,19,3,19," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #29",SOYBEANS,1,60,15,4,20," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #30",SOYBEANS,1,53,19,3,24," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #31",SOYBEANS,1,53,15,4,27," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #32",SOYBEANS,1,53,19,4,23," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #33",SOYBEANS,1,51,19,5,24," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #34",SOYBEANS,1,46,23,9,21," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #35",SOYBEANS,3,46,27,11,13," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #36",SOYBEANS,4,44,30,12,10," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #37",SOYBEANS,5,40,31,12,12," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #38",SOYBEANS,4,43,29,12,12," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #39",SOYBEANS,5,43,26,11,15," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #40",SOYBEANS,4,46,25,10,15," "," "," "," "," "," "," "," "," "," "
2004,NEBRASKA,31,"  ","   ","WEEK #41",SOYBEANS,4,48,25,9,14," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #23",SOYBEANS,0,61,23,6,10," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #24",SOYBEANS,0,63,24,2,11," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #25",SOYBEANS,0,59,25,2,14," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #26",SOYBEANS,1,61,24,2,12," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #27",SOYBEANS,0,66,19,2,13," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #28",SOYBEANS,0,65,23,2,10," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #29",SOYBEANS,0,67,28,1,4," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #30",SOYBEANS,1,56,31,3,9," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #31",SOYBEANS,1,64,26,2,7," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #32",SOYBEANS,0,72,22,1,5," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #33",SOYBEANS,0,53,27,7,13," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #34",SOYBEANS,0,62,22,5,11," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #35",SOYBEANS,1,65,20,5,9," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #36",SOYBEANS,0,58,22,6,14," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #37",SOYBEANS,1,60,24,4,11," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #38",SOYBEANS,1,70,17,2,10," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #39",SOYBEANS,1,70,18,2,9," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #40",SOYBEANS,1,58,22,2,17," "," "," "," "," "," "," "," "," "," "
2004,"NORTH CAROLINA",37,"  ","   ","WEEK #41",SOYBEANS,1,68,17,3,11," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #23",SOYBEANS,1,53,34,3,9," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #24",SOYBEANS,0,65,25,3,7," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #25",SOYBEANS,1,62,27,3,7," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #26",SOYBEANS,0,60,29,4,7," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #27",SOYBEANS,1,58,29,5,7," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #28",SOYBEANS,1,57,32,4,6," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #29",SOYBEANS,1,57,31,4,7," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #30",SOYBEANS,0,55,28,5,12," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #31",SOYBEANS,0,54,27,6,13," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #32",SOYBEANS,0,51,28,6,15," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #33",SOYBEANS,1,45,32,5,17," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #34",SOYBEANS,2,45,34,12,7," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #35",SOYBEANS,4,37,38,15,6," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #36",SOYBEANS,4,41,36,13,6," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #37",SOYBEANS,5,40,36,15,4," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #38",SOYBEANS,4,41,35,13,7," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #39",SOYBEANS,5,40,36,14,5," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #40",SOYBEANS,5,40,36,14,5," "," "," "," "," "," "," "," "," "," "
2004,"NORTH DAKOTA",38,"  ","   ","WEEK #41",SOYBEANS,6,34,38,17,5," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #23",SOYBEANS,3,50,24,7,16," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #24",SOYBEANS,3,51,24,6,16," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #25",SOYBEANS,5,44,30,9,12," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #26",SOYBEANS,5,42,32,9,12," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #27",SOYBEANS,5,43,31,11,10," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #28",SOYBEANS,4,41,30,12,13," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #29",SOYBEANS,5,40,31,13,11," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #30",SOYBEANS,5,43,29,12,11," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #31",SOYBEANS,5,41,30,10,14," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #32",SOYBEANS,5,43,26,10,16," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #33",SOYBEANS,4,44,27,10,15," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #34",SOYBEANS,6,42,28,11,13," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #35",SOYBEANS,5,44,28,10,13," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #36",SOYBEANS,4,46,27,10,13," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #37",SOYBEANS,5,44,28,10,13," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #38",SOYBEANS,4,42,28,11,15," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #39",SOYBEANS,4,46,24,9,17," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #40",SOYBEANS,4,44,24,8,20," "," "," "," "," "," "," "," "," "," "
2004,OHIO,39,"  ","   ","WEEK #41",SOYBEANS,4,43,20,8,25," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #23",SOYBEANS,0,64,23,2,11," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #24",SOYBEANS,0,66,18,2,14," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #25",SOYBEANS,0,67,18,2,13," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #26",SOYBEANS,0,63,22,4,11," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #27",SOYBEANS,0,61,19,3,17," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #28",SOYBEANS,0,62,21,4,13," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #29",SOYBEANS,0,62,19,2,17," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #30",SOYBEANS,0,61,16,2,21," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #31",SOYBEANS,0,57,17,4,22," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #32",SOYBEANS,0,61,14,3,22," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #33",SOYBEANS,1,59,15,3,22," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #34",SOYBEANS,1,56,21,6,16," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #35",SOYBEANS,2,47,27,9,15," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #36",SOYBEANS,3,48,29,13,7," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #37",SOYBEANS,1,52,25,9,13," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #38",SOYBEANS,2,50,24,8,16," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #39",SOYBEANS,3,53,24,7,13," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #40",SOYBEANS,2,50,27,9,12," "," "," "," "," "," "," "," "," "," "
2004,"SOUTH DAKOTA",46,"  ","   ","WEEK #41",SOYBEANS,2,52,25,9,12," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #23",SOYBEANS,0,67,15,1,17," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #24",SOYBEANS,0,71,12,0,17," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #25",SOYBEANS,0,66,13,2,19," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #26",SOYBEANS,0,66,10,2,22," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #27",SOYBEANS,1,64,12,2,21," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #28",SOYBEANS,1,60,12,3,24," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #29",SOYBEANS,1,56,17,3,23," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #30",SOYBEANS,2,54,14,3,27," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #31",SOYBEANS,2,53,14,3,28," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #32",SOYBEANS,2,54,15,3,26," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #33",SOYBEANS,2,54,16,3,25," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #34",SOYBEANS,2,50,19,6,23," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #35",SOYBEANS,2,52,16,5,25," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #36",SOYBEANS,2,54,15,5,24," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #37",SOYBEANS,2,56,14,4,24," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #38",SOYBEANS,2,54,13,5,26," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #39",SOYBEANS,2,52,17,4,25," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #40",SOYBEANS,2,53,15,4,26," "," "," "," "," "," "," "," "," "," "
2004,TENNESSEE,47,"  ","   ","WEEK #41",SOYBEANS,3,51,16,4,26," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #23",SOYBEANS,4,41,33,8,14," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #24",SOYBEANS,2,39,25,12,22," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #25",SOYBEANS,3,47,22,16,12," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #26",SOYBEANS,4,45,21,16,14," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #27",SOYBEANS,3,49,23,12,13," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #28",SOYBEANS,3,42,31,11,13," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #29",SOYBEANS,6,41,25,8,20," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #30",SOYBEANS,3,39,22,14,22," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #31",SOYBEANS,2,39,25,11,23," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #32",SOYBEANS,3,37,19,18,23," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #33",SOYBEANS,3,43,25,11,18," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #34",SOYBEANS,3,43,28,10,16," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #35",SOYBEANS,3,36,30,12,19," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #36",SOYBEANS,3,39,28,10,20," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #37",SOYBEANS,5,38,31,13,13," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #38",SOYBEANS,3,45,28,11,13," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #39",SOYBEANS,3,41,26,10,20," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #40",SOYBEANS,5,44,25,13,13," "," "," "," "," "," "," "," "," "," "
2004,WISCONSIN,55,"  ","   ","WEEK #41",SOYBEANS,2,41,26,14,17," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #22",SOYBEANS,3,39,39,13,6," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #23",SOYBEANS,3,39,39,13,6," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #24",SOYBEANS,3,40,35,15,7," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #25",SOYBEANS,8,30,35,22,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #26",SOYBEANS,11,24,36,26,3," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #27",SOYBEANS,9,25,38,23,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #28",SOYBEANS,8,28,37,22,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #29",SOYBEANS,8,29,36,22,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #30",SOYBEANS,8,30,37,20,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #31",SOYBEANS,8,30,35,21,6," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #32",SOYBEANS,10,29,36,20,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #33",SOYBEANS,11,27,36,21,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #34",SOYBEANS,11,29,35,20,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #35",SOYBEANS,10,30,35,20,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #36",SOYBEANS,10,32,34,19,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #37",SOYBEANS,10,29,35,21,5," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #38",SOYBEANS,10,30,34,19,7," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #39",SOYBEANS,11,29,34,20,6," "," "," "," "," "," "," "," "," "," "
2005,ARKANSAS,05,"  ","   ","WEEK #40",SOYBEANS,9,30,35,20,6," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #22",SOYBEANS,2,50,33,10,5," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #23",SOYBEANS,3,47,38,7,5," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #24",SOYBEANS,4,42,40,10,4," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #25",SOYBEANS,7,31,43,17,2," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #26",SOYBEANS,9,23,48,18,2," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #27",SOYBEANS,16,15,43,25,1," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #28",SOYBEANS,11,17,45,25,2," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #29",SOYBEANS,8,21,44,25,2," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #30",SOYBEANS,12,22,43,22,1," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #31",SOYBEANS,16,18,40,25,1," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #32",SOYBEANS,13,18,41,26,2," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #33",SOYBEANS,12,23,40,23,2," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #34",SOYBEANS,10,26,40,22,2," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #35",SOYBEANS,12,26,40,21,1," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #36",SOYBEANS,11,26,41,19,3," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #37",SOYBEANS,11,29,38,18,4," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #38",SOYBEANS,11,29,38,18,4," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #39",SOYBEANS,11,29,38,18,4," "," "," "," "," "," "," "," "," "," "
2005,ILLINOIS,17,"  ","   ","WEEK #40",SOYBEANS,11,29,38,18,4," "," "," "," "," "," "," "," "," "," "
2005,INDIANA,18,"  ","   ","WEEK #22",SOYBEANS,1,54,32,8,5," "," "," "," "," "," "," "," "," "," "
2005,INDIANA,18,"  ","   ","WEEK #23",SOYBEANS,1,56,30,6,7," "," "," "," "," "," "," "," "," "," "
2005,INDIANA,18,"  ","   ","WEEK #24",SOYBEANS,1,59,27,6,7," "," "," "," "," "," "," "," "," "," "
2005,INDIANA,18,"  ","   ","WEEK #25",SOYBEANS,3,49,34,9,5," "," "," "," "," "," "," "," "," "," "
2005,INDIANA,18,"  ","   ","WEEK #26",SOYBEANS,3,42,37,12,6," "," "," "," "," "," "," "," "," "," "
2005,INDIANA,18,"  ","   ","WEEK #27",SOYBEANS,7,34,39,17,3," "," "," "," "," "," "," "," "," "," "
2005,INDIANA,18,"  ","   ","WEEK #28",SOYBEANS,5,39,38,14,4," "," "," "," "," "," "," "," "," "," "
2005,INDIANA,18,"  ","   ","WEEK #29",SOYBEANS,4,44,33,12,7," "," "," "," "," "," "," "," "," "," "
