LOCATION,YEAR,MONTH,Cooling_degree_days,Anomaly
VIRGINIA,2000,01,0,0
VIRGINIA,2000,02,0,0
VIRGINIA,2000,03,7,4
VIRGINIA,2000,04,1,-5
VIRGINIA,2000,05,100,18
VIRGINIA,2000,06,246,10
VIRGINIA,2000,07,241,-103
VIRGINIA,2000,08,248,-65
VIRGINIA,2000,09,88,-55
VIRGINIA,2000,10,17,-3
VIRGINIA,2000,11,0,0
VIRGINIA,2000,12,0,-1
VIRGINIA,2001,01,0,0
VIRGINIA,2001,02,0,0
VIRGINIA,2001,03,0,-3
VIRGINIA,2001,04,4,-2
VIRGINIA,2001,05,56,-26
VIRGINIA,2001,06,218,-18
VIRGINIA,2001,07,230,-114
VIRGINIA,2001,08,330,17
VIRGINIA,2001,09,79,-64
VIRGINIA,2001,10,11,-9
VIRGINIA,2001,11,1,1
VIRGINIA,2001,12,2,1
VIRGINIA,2002,01,0,0
VIRGINIA,2002,02,0,0
VIRGINIA,2002,03,2,-1
VIRGINIA,2002,04,12,6
VIRGINIA,2002,05,50,-32
VIRGINIA,2002,06,255,19
VIRGINIA,2002,07,381,37
VIRGINIA,2002,08,358,45
VIRGINIA,2002,09,158,15
VIRGINIA,2002,10,19,-1
VIRGINIA,2002,11,0,0
VIRGINIA,2002,12,0,-1
VIRGINIA,2003,01,0,0
VIRGINIA,2003,02,0,0
VIRGINIA,2003,03,4,1
VIRGINIA,2003,04,1,-5
VIRGINIA,2003,05,38,-44
VIRGINIA,2003,06,153,-83
VIRGINIA,2003,07,319,-25
VIRGINIA,2003,08,345,32
VIRGINIA,2003,09,114,-29
VIRGINIA,2003,10,8,-12
VIRGINIA,2003,11,2,2
VIRGINIA,2003,12,0,-1
VIRGINIA,2004,01,0,0
VIRGINIA,2004,02,0,0
VIRGINIA,2004,03,3,0
VIRGINIA,2004,04,3,-3
VIRGINIA,2004,05,172,90
VIRGINIA,2004,06,197,-39
VIRGINIA,2004,07,321,-23
VIRGINIA,2004,08,241,-72
VIRGINIA,2004,09,135,-8
VIRGINIA,2004,10,14,-6
VIRGINIA,2004,11,0,0
VIRGINIA,2004,12,0,-1
VIRGINIA,2005,01,0,0
VIRGINIA,2005,02,0,0
VIRGINIA,2005,03,0,-3
VIRGINIA,2005,04,3,-3
VIRGINIA,2005,05,24,-58
VIRGINIA,2005,06,231,-5
VIRGINIA,2005,07,397,53
VIRGINIA,2005,08,366,53
VIRGINIA,2005,09,196,53
VIRGINIA,2005,10,21,1
VIRGINIA,2005,11,0,0
VIRGINIA,2005,12,0,-1
VIRGINIA,2006,01,4,4
VIRGINIA,2006,02,0,0
VIRGINIA,2006,03,0,-3
VIRGINIA,2006,04,10,4
VIRGINIA,2006,05,41,-41
VIRGINIA,2006,06,200,-36
VIRGINIA,2006,07,368,24
VIRGINIA,2006,08,376,63
VIRGINIA,2006,09,80,-63
VIRGINIA,2006,10,7,-13
VIRGINIA,2006,11,0,0
VIRGINIA,2006,12,0,-1
VIRGINIA,2007,01,2,2
VIRGINIA,2007,02,0,0
VIRGINIA,2007,03,5,2
VIRGINIA,2007,04,0,-6
VIRGINIA,2007,05,78,-4
VIRGINIA,2007,06,231,-5
VIRGINIA,2007,07,304,-40
VIRGINIA,2007,08,390,77
VIRGINIA,2007,09,163,20
VIRGINIA,2007,10,68,48
VIRGINIA,2007,11,0,0
VIRGINIA,2007,12,0,-1
VIRGINIA,2008,01,0,0
VIRGINIA,2008,02,0,0
VIRGINIA,2008,03,3,0
VIRGINIA,2008,04,4,-2
VIRGINIA,2008,05,39,-43
VIRGINIA,2008,06,290,54
VIRGINIA,2008,07,327,-17
VIRGINIA,2008,08,250,-63
VIRGINIA,2008,09,141,-2
VIRGINIA,2008,10,7,-13
VIRGINIA,2008,11,0,0
VIRGINIA,2008,12,0,-1
VIRGINIA,2009,01,0,0
VIRGINIA,2009,02,0,0
VIRGINIA,2009,03,0,-3
VIRGINIA,2009,04,4,-2
VIRGINIA,2009,05,75,-7
VIRGINIA,2009,06,216,-20
VIRGINIA,2009,07,246,-98
VIRGINIA,2009,08,344,31
VIRGINIA,2009,09,104,-39
VIRGINIA,2009,10,9,-11
VIRGINIA,2009,11,0,0
VIRGINIA,2009,12,0,-1
VIRGINIA,2010,01,0,0
VIRGINIA,2010,02,0,0
VIRGINIA,2010,03,4,1
VIRGINIA,2010,04,15,9
VIRGINIA,2010,05,109,27
VIRGINIA,2010,06,351,115
VIRGINIA,2010,07,428,84
VIRGINIA,2010,08,358,45
VIRGINIA,2010,09,190,47
VIRGINIA,2010,10,22,2
VIRGINIA,2010,11,0,0
VIRGINIA,2010,12,0,-1
VIRGINIA,2011,01,0,0
VIRGINIA,2011,02,0,0
VIRGINIA,2011,03,0,-3
VIRGINIA,2011,04,13,7
VIRGINIA,2011,05,91,9
VIRGINIA,2011,06,272,36
VIRGINIA,2011,07,423,79
VIRGINIA,2011,08,325,12
VIRGINIA,2011,09,145,2
VIRGINIA,2011,10,11,-9
VIRGINIA,2011,11,0,0
VIRGINIA,2011,12,0,-1
VIRGINIA,2012,01,0,0
VIRGINIA,2012,02,0,0
VIRGINIA,2012,03,24,21
VIRGINIA,2012,04,3,-3
VIRGINIA,2012,05,129,47
VIRGINIA,2012,06,185,-51
VIRGINIA,2012,07,447,103
VIRGINIA,2012,08,307,-6
VIRGINIA,2012,09,115,-28
VIRGINIA,2012,10,15,-5
VIRGINIA,2012,11,0,0
VIRGINIA,2012,12,0,-1
VIRGINIA,2013,01,0,0
VIRGINIA,2013,02,0,0
VIRGINIA,2013,03,0,-3
VIRGINIA,2013,04,5,-1
VIRGINIA,2013,05,54,-28
VIRGINIA,2013,06,236,0
VIRGINIA,2013,07,358,14
VIRGINIA,2013,08,228,-85
VIRGINIA,2013,09,97,-46
VIRGINIA,2013,10,20,0
VIRGINIA,2013,11,0,0
VIRGINIA,2013,12,0,-1
VIRGINIA,2014,01,0,0
VIRGINIA,2014,02,0,0
VIRGINIA,2014,03,0,-3
VIRGINIA,2014,04,2,-4
VIRGINIA,2014,05,92,10
VIRGINIA,2014,06,236,0
VIRGINIA,2014,07,289,-55
VIRGINIA,2014,08,216,-97
VIRGINIA,2014,09,136,-7
VIRGINIA,2014,10,23,3
VIRGINIA,2014,11,0,0
VIRGINIA,2014,12,0,-1
VIRGINIA,2015,01,0,0
VIRGINIA,2015,02,0,0
VIRGINIA,2015,03,0,-3
VIRGINIA,2015,04,4,-2
VIRGINIA,2015,05,130,48
VIRGINIA,2015,06,274,38
VIRGINIA,2015,07,334,-10
VIRGINIA,2015,08,273,-40
VIRGINIA,2015,09,174,31
VIRGINIA,2015,10,13,-7
VIRGINIA,2015,11,0,0
VIRGINIA,2015,12,12,11
VIRGINIA,2016,01,0,0
VIRGINIA,2016,02,0,0
VIRGINIA,2016,03,11,8
VIRGINIA,2016,04,2,-4
VIRGINIA,2016,05,42,-40
VIRGINIA,2016,06,224,-12
VIRGINIA,2016,07,403,59
VIRGINIA,2016,08,394,81
VIRGINIA,2016,09,227,84
VIRGINIA,2016,10,32,12
VIRGINIA,2016,11,0,0
VIRGINIA,2016,12,0,-1
VIRGINIA,2017,01,0,0
VIRGINIA,2017,02,1,1
VIRGINIA,2017,03,0,-3
VIRGINIA,2017,04,30,24
VIRGINIA,2017,05,60,-22
VIRGINIA,2017,06,221,-15
VIRGINIA,2017,07,389,45
VIRGINIA,2017,08,259,-54
VIRGINIA,2017,09,129,-14
VIRGINIA,2017,10,40,20
VIRGINIA,2017,11,0,0
VIRGINIA,2017,12,0,-1
VIRGINIA,2018,01,0,0
VIRGINIA,2018,02,0,0
VIRGINIA,2018,03,0,-3
VIRGINIA,2018,04,0,-6
VIRGINIA,2018,05,182,100
VIRGINIA,2018,06,255,19
VIRGINIA,2018,07,331,-13
VIRGINIA,2018,08,348,35
VIRGINIA,2018,09,253,110
VIRGINIA,2018,10,28,8
VIRGINIA,2018,11,0,0
VIRGINIA,2018,12,0,-1
VIRGINIA,2019,01,0,0
WASHINGTON,1996,01,0,0
WASHINGTON,1996,02,0,0
WASHINGTON,1996,03,0,0
WASHINGTON,1996,04,0,0
WASHINGTON,1996,05,0,-3
WASHINGTON,1996,06,7,-11
WASHINGTON,1996,07,85,4
WASHINGTON,1996,08,64,-12
WASHINGTON,1996,09,4,-11
WASHINGTON,1996,10,0,0
WASHINGTON,1996,11,0,0
WASHINGTON,1996,12,0,0
WASHINGTON,1997,01,0,0
WASHINGTON,1997,02,0,0
WASHINGTON,1997,03,0,0
WASHINGTON,1997,04,0,0
WASHINGTON,1997,05,3,0
WASHINGTON,1997,06,10,-8
WASHINGTON,1997,07,48,-33
WASHINGTON,1997,08,97,21
WASHINGTON,1997,09,21,6
WASHINGTON,1997,10,0,0
WASHINGTON,1997,11,0,0
WASHINGTON,1997,12,0,0
WASHINGTON,1998,01,0,0
WASHINGTON,1998,02,0,0
WASHINGTON,1998,03,0,0
WASHINGTON,1998,04,0,0
WASHINGTON,1998,05,2,-1
WASHINGTON,1998,06,16,-2
WASHINGTON,1998,07,122,41
WASHINGTON,1998,08,90,14
WASHINGTON,1998,09,34,19
WASHINGTON,1998,10,0,0
WASHINGTON,1998,11,0,0
WASHINGTON,1998,12,0,0
WASHINGTON,1999,01,0,0
WASHINGTON,1999,02,0,0
WASHINGTON,1999,03,0,0
WASHINGTON,1999,04,0,0
WASHINGTON,1999,05,0,-3
WASHINGTON,1999,06,6,-12
WASHINGTON,1999,07,33,-48
WASHINGTON,1999,08,70,-6
WASHINGTON,1999,09,10,-5
WASHINGTON,1999,10,0,0
WASHINGTON,1999,11,0,0
WASHINGTON,1999,12,0,0
WASHINGTON,2000,01,0,0
WASHINGTON,2000,02,0,0
WASHINGTON,2000,03,0,0
WASHINGTON,2000,04,0,0
WASHINGTON,2000,05,1,-2
WASHINGTON,2000,06,15,-3
WASHINGTON,2000,07,48,-33
WASHINGTON,2000,08,42,-34
WASHINGTON,2000,09,8,-7
WASHINGTON,2000,10,0,0
WASHINGTON,2000,11,0,0
WASHINGTON,2000,12,0,0
WASHINGTON,2001,01,0,0
WASHINGTON,2001,02,0,0
WASHINGTON,2001,03,0,0
WASHINGTON,2001,04,0,0
WASHINGTON,2001,05,2,-1
WASHINGTON,2001,06,5,-13
WASHINGTON,2001,07,43,-38
WASHINGTON,2001,08,70,-6
WASHINGTON,2001,09,18,3
WASHINGTON,2001,10,0,0
WASHINGTON,2001,11,0,0
WASHINGTON,2001,12,0,0
WASHINGTON,2002,01,0,0
WASHINGTON,2002,02,0,0
WASHINGTON,2002,03,0,0
WASHINGTON,2002,04,0,0
WASHINGTON,2002,05,1,-2
WASHINGTON,2002,06,19,1
WASHINGTON,2002,07,73,-8
WASHINGTON,2002,08,52,-24
WASHINGTON,2002,09,11,-4
WASHINGTON,2002,10,0,0
WASHINGTON,2002,11,0,0
WASHINGTON,2002,12,0,0
WASHINGTON,2003,01,0,0
WASHINGTON,2003,02,0,0
WASHINGTON,2003,03,0,0
WASHINGTON,2003,04,0,0
WASHINGTON,2003,05,1,-2
WASHINGTON,2003,06,27,9
WASHINGTON,2003,07,102,21
WASHINGTON,2003,08,78,2
WASHINGTON,2003,09,24,9
WASHINGTON,2003,10,0,0
WASHINGTON,2003,11,0,0
WASHINGTON,2003,12,0,0
WASHINGTON,2004,01,0,0
WASHINGTON,2004,02,0,0
WASHINGTON,2004,03,0,0
WASHINGTON,2004,04,0,0
WASHINGTON,2004,05,2,-1
WASHINGTON,2004,06,25,7
WASHINGTON,2004,07,106,25
WASHINGTON,2004,08,102,26
WASHINGTON,2004,09,6,-9
WASHINGTON,2004,10,0,0
WASHINGTON,2004,11,0,0
WASHINGTON,2004,12,0,0
WASHINGTON,2005,01,0,0
WASHINGTON,2005,02,0,0
WASHINGTON,2005,03,0,0
WASHINGTON,2005,04,0,0
WASHINGTON,2005,05,4,1
WASHINGTON,2005,06,10,-8
WASHINGTON,2005,07,68,-13
WASHINGTON,2005,08,80,4
WASHINGTON,2005,09,5,-10
WASHINGTON,2005,10,0,0
WASHINGTON,2005,11,0,0
WASHINGTON,2005,12,0,0
WASHINGTON,2006,01,1,1
WASHINGTON,2006,02,0,0
WASHINGTON,2006,03,0,0
WASHINGTON,2006,04,0,0
WASHINGTON,2006,05,2,-1
WASHINGTON,2006,06,22,4
WASHINGTON,2006,07,96,15
WASHINGTON,2006,08,53,-23
WASHINGTON,2006,09,15,0
WASHINGTON,2006,10,0,0
WASHINGTON,2006,11,0,0
WASHINGTON,2006,12,0,0
WASHINGTON,2007,01,0,0
WASHINGTON,2007,02,0,0
WASHINGTON,2007,03,0,0
WASHINGTON,2007,04,0,0
WASHINGTON,2007,05,2,-1
WASHINGTON,2007,06,9,-9
WASHINGTON,2007,07,103,22
WASHINGTON,2007,08,47,-29
WASHINGTON,2007,09,7,-8
WASHINGTON,2007,10,0,0
WASHINGTON,2007,11,0,0
WASHINGTON,2007,12,0,0
WASHINGTON,2008,01,0,0
WASHINGTON,2008,02,0,0
WASHINGTON,2008,03,0,0
WASHINGTON,2008,04,0,0
WASHINGTON,2008,05,3,0
WASHINGTON,2008,06,7,-11
WASHINGTON,2008,07,54,-27
WASHINGTON,2008,08,57,-19
WASHINGTON,2008,09,12,-3
WASHINGTON,2008,10,0,0
WASHINGTON,2008,11,0,0
WASHINGTON,2008,12,0,0
WASHINGTON,2009,01,0,0
WASHINGTON,2009,02,0,0
WASHINGTON,2009,03,0,0
WASHINGTON,2009,04,0,0
WASHINGTON,2009,05,2,-1
WASHINGTON,2009,06,24,6
WASHINGTON,2009,07,113,32
WASHINGTON,2009,08,66,-10
WASHINGTON,2009,09,22,7
WASHINGTON,2009,10,0,0
WASHINGTON,2009,11,0,0
WASHINGTON,2009,12,0,0
WASHINGTON,2010,01,0,0
WASHINGTON,2010,02,0,0
WASHINGTON,2010,03,0,0
WASHINGTON,2010,04,0,0
WASHINGTON,2010,05,0,-3
WASHINGTON,2010,06,5,-13
WASHINGTON,2010,07,53,-28
WASHINGTON,2010,08,51,-25
WASHINGTON,2010,09,12,-3
WASHINGTON,2010,10,0,0
WASHINGTON,2010,11,0,0
WASHINGTON,2010,12,0,0
WASHINGTON,2011,01,0,0
WASHINGTON,2011,02,0,0
WASHINGTON,2011,03,0,0
WASHINGTON,2011,04,0,0
WASHINGTON,2011,05,0,-3
WASHINGTON,2011,06,4,-14
WASHINGTON,2011,07,28,-53
WASHINGTON,2011,08,61,-15
WASHINGTON,2011,09,30,15
WASHINGTON,2011,10,0,0
WASHINGTON,2011,11,0,0
WASHINGTON,2011,12,0,0
WASHINGTON,2012,01,0,0
WASHINGTON,2012,02,0,0
WASHINGTON,2012,03,0,0
WASHINGTON,2012,04,0,0
WASHINGTON,2012,05,1,-2
WASHINGTON,2012,06,4,-14
WASHINGTON,2012,07,60,-21
WASHINGTON,2012,08,82,6
WASHINGTON,2012,09,18,3
WASHINGTON,2012,10,0,0
WASHINGTON,2012,11,0,0
WASHINGTON,2012,12,0,0
WASHINGTON,2013,01,0,0
WASHINGTON,2013,02,0,0
WASHINGTON,2013,03,0,0
WASHINGTON,2013,04,0,0
WASHINGTON,2013,05,2,-1
WASHINGTON,2013,06,17,-1
WASHINGTON,2013,07,91,10
WASHINGTON,2013,08,92,16
WASHINGTON,2013,09,22,7
WASHINGTON,2013,10,0,0
WASHINGTON,2013,11,0,0
WASHINGTON,2013,12,0,0
WASHINGTON,2014,01,0,0
WASHINGTON,2014,02,0,0
WASHINGTON,2014,03,0,0
WASHINGTON,2014,04,0,0
WASHINGTON,2014,05,3,0
WASHINGTON,2014,06,15,-3
WASHINGTON,2014,07,116,35
WASHINGTON,2014,08,110,34
WASHINGTON,2014,09,27,12
WASHINGTON,2014,10,0,0
WASHINGTON,2014,11,0,0
WASHINGTON,2014,12,0,0
WASHINGTON,2015,01,0,0
WASHINGTON,2015,02,0,0
WASHINGTON,2015,03,0,0
WASHINGTON,2015,04,0,0
WASHINGTON,2015,05,6,3
WASHINGTON,2015,06,72,54
WASHINGTON,2015,07,133,52
WASHINGTON,2015,08,94,18
WASHINGTON,2015,09,6,-9
WASHINGTON,2015,10,0,0
WASHINGTON,2015,11,0,0
WASHINGTON,2015,12,0,0
WASHINGTON,2016,01,0,0
WASHINGTON,2016,02,0,0
WASHINGTON,2016,03,0,0
WASHINGTON,2016,04,1,1
WASHINGTON,2016,05,4,1
WASHINGTON,2016,06,22,4
WASHINGTON,2016,07,57,-24
WASHINGTON,2016,08,86,10
WASHINGTON,2016,09,6,-9
WASHINGTON,2016,10,0,0
WASHINGTON,2016,11,0,0
WASHINGTON,2016,12,0,0
WASHINGTON,2017,01,0,0
WASHINGTON,2017,02,0,0
WASHINGTON,2017,03,0,0
WASHINGTON,2017,04,0,0
WASHINGTON,2017,05,3,0
WASHINGTON,2017,06,19,1
WASHINGTON,2017,07,86,5
WASHINGTON,2017,08,122,46
WASHINGTON,2017,09,26,11
WASHINGTON,2017,10,0,0
WASHINGTON,2017,11,0,0
WASHINGTON,2017,12,0,0
WASHINGTON,2018,01,0,0
WASHINGTON,2018,02,0,0
WASHINGTON,2018,03,0,0
WASHINGTON,2018,04,0,0
WASHINGTON,2018,05,13,10
WASHINGTON,2018,06,14,-4
WASHINGTON,2018,07,113,32
WASHINGTON,2018,08,91,15
WASHINGTON,2018,09,8,-7
WASHINGTON,2018,10,0,0
WASHINGTON,2018,11,0,0
WASHINGTON,2018,12,0,0
WASHINGTON,2019,01,0,0
WEST VIRGINIA,1996,01,0,0
WEST VIRGINIA,1996,02,0,0
WEST VIRGINIA,1996,03,0,-3
WEST VIRGINIA,1996,04,0,-4
WEST VIRGINIA,1996,05,47,-17
WEST VIRGINIA,1996,06,169,7
WEST VIRGINIA,1996,07,170,-72
WEST VIRGINIA,1996,08,189,-43
WEST VIRGINIA,1996,09,60,-38
WEST VIRGINIA,1996,10,7,-3
WEST VIRGINIA,1996,11,0,0
WEST VIRGINIA,1996,12,0,0
WEST VIRGINIA,1997,01,0,0
WEST VIRGINIA,1997,02,0,0
WEST VIRGINIA,1997,03,3,0
WEST VIRGINIA,1997,04,0,-4
WEST VIRGINIA,1997,05,10,-54
WEST VIRGINIA,1997,06,113,-49
WEST VIRGINIA,1997,07,236,-6
WEST VIRGINIA,1997,08,147,-85
WEST VIRGINIA,1997,09,50,-48
WEST VIRGINIA,1997,10,4,-6
WEST VIRGINIA,1997,11,0,0
WEST VIRGINIA,1997,12,0,0
WEST VIRGINIA,1998,01,0,0
WEST VIRGINIA,1998,02,0,0
WEST VIRGINIA,1998,03,0,-3
WEST VIRGINIA,1998,04,2,-2
WEST VIRGINIA,1998,05,82,18
WEST VIRGINIA,1998,06,137,-25
WEST VIRGINIA,1998,07,230,-12
WEST VIRGINIA,1998,08,231,-1
WEST VIRGINIA,1998,09,135,37
WEST VIRGINIA,1998,10,9,-1
WEST VIRGINIA,1998,11,0,0
WEST VIRGINIA,1998,12,0,0
WEST VIRGINIA,1999,01,0,0
WEST VIRGINIA,1999,02,0,0
WEST VIRGINIA,1999,03,0,-3
WEST VIRGINIA,1999,04,6,2
WEST VIRGINIA,1999,05,50,-14
WEST VIRGINIA,1999,06,171,9
WEST VIRGINIA,1999,07,349,107
WEST VIRGINIA,1999,08,199,-33
WEST VIRGINIA,1999,09,63,-35
WEST VIRGINIA,1999,10,5,-5
WEST VIRGINIA,1999,11,0,0
WEST VIRGINIA,1999,12,0,0
WEST VIRGINIA,2000,01,0,0
WEST VIRGINIA,2000,02,0,0
WEST VIRGINIA,2000,03,6,3
WEST VIRGINIA,2000,04,0,-4
WEST VIRGINIA,2000,05,75,11
WEST VIRGINIA,2000,06,179,17
WEST VIRGINIA,2000,07,161,-81
WEST VIRGINIA,2000,08,175,-57
WEST VIRGINIA,2000,09,60,-38
WEST VIRGINIA,2000,10,12,2
WEST VIRGINIA,2000,11,0,0
WEST VIRGINIA,2000,12,0,0
WEST VIRGINIA,2001,01,0,0
WEST VIRGINIA,2001,02,0,0
WEST VIRGINIA,2001,03,0,-3
WEST VIRGINIA,2001,04,6,2
WEST VIRGINIA,2001,05,52,-12
WEST VIRGINIA,2001,06,132,-30
WEST VIRGINIA,2001,07,175,-67
WEST VIRGINIA,2001,08,259,27
WEST VIRGINIA,2001,09,48,-50
WEST VIRGINIA,2001,10,4,-6
WEST VIRGINIA,2001,11,0,0
WEST VIRGINIA,2001,12,0,0
WEST VIRGINIA,2002,01,0,0
WEST VIRGINIA,2002,02,0,0
WEST VIRGINIA,2002,03,0,-3
WEST VIRGINIA,2002,04,4,0
WEST VIRGINIA,2002,05,23,-41
WEST VIRGINIA,2002,06,186,24
WEST VIRGINIA,2002,07,293,51
WEST VIRGINIA,2002,08,271,39
WEST VIRGINIA,2002,09,131,33
WEST VIRGINIA,2002,10,10,0
WEST VIRGINIA,2002,11,0,0
WEST VIRGINIA,2002,12,0,0
WEST VIRGINIA,2003,01,0,0
WEST VIRGINIA,2003,02,0,0
WEST VIRGINIA,2003,03,3,0
WEST VIRGINIA,2003,04,3,-1
WEST VIRGINIA,2003,05,40,-24
WEST VIRGINIA,2003,06,82,-80
WEST VIRGINIA,2003,07,218,-24
WEST VIRGINIA,2003,08,255,23
WEST VIRGINIA,2003,09,64,-34
WEST VIRGINIA,2003,10,3,-7
WEST VIRGINIA,2003,11,0,0
WEST VIRGINIA,2003,12,0,0
WEST VIRGINIA,2004,01,0,0
WEST VIRGINIA,2004,02,0,0
WEST VIRGINIA,2004,03,2,-1
WEST VIRGINIA,2004,04,2,-2
WEST VIRGINIA,2004,05,121,57
WEST VIRGINIA,2004,06,128,-34
WEST VIRGINIA,2004,07,216,-26
WEST VIRGINIA,2004,08,156,-76
WEST VIRGINIA,2004,09,95,-3
WEST VIRGINIA,2004,10,11,1
WEST VIRGINIA,2004,11,0,0
WEST VIRGINIA,2004,12,0,0
WEST VIRGINIA,2005,01,0,0
WEST VIRGINIA,2005,02,0,0
WEST VIRGINIA,2005,03,0,-3
WEST VIRGINIA,2005,04,2,-2
WEST VIRGINIA,2005,05,15,-49
WEST VIRGINIA,2005,06,195,33
WEST VIRGINIA,2005,07,307,65
WEST VIRGINIA,2005,08,299,67
WEST VIRGINIA,2005,09,127,29
WEST VIRGINIA,2005,10,11,1
WEST VIRGINIA,2005,11,0,0
WEST VIRGINIA,2005,12,0,0
WEST VIRGINIA,2006,01,5,5
WEST VIRGINIA,2006,02,0,0
WEST VIRGINIA,2006,03,0,-3
WEST VIRGINIA,2006,04,9,5
WEST VIRGINIA,2006,05,24,-40
WEST VIRGINIA,2006,06,109,-53
WEST VIRGINIA,2006,07,255,13
WEST VIRGINIA,2006,08,278,46
WEST VIRGINIA,2006,09,41,-57
WEST VIRGINIA,2006,10,2,-8
WEST VIRGINIA,2006,11,0,0
WEST VIRGINIA,2006,12,0,0
WEST VIRGINIA,2007,01,0,0
WEST VIRGINIA,2007,02,0,0
WEST VIRGINIA,2007,03,6,3
WEST VIRGINIA,2007,04,0,-4
WEST VIRGINIA,2007,05,77,13
WEST VIRGINIA,2007,06,169,7
WEST VIRGINIA,2007,07,182,-60
WEST VIRGINIA,2007,08,335,103
WEST VIRGINIA,2007,09,126,28
WEST VIRGINIA,2007,10,37,27
WEST VIRGINIA,2007,11,0,0
WEST VIRGINIA,2007,12,0,0
WEST VIRGINIA,2008,01,0,0
WEST VIRGINIA,2008,02,0,0
WEST VIRGINIA,2008,03,0,-3
WEST VIRGINIA,2008,04,5,1
WEST VIRGINIA,2008,05,19,-45
WEST VIRGINIA,2008,06,178,16
WEST VIRGINIA,2008,07,207,-35
WEST VIRGINIA,2008,08,156,-76
WEST VIRGINIA,2008,09,113,15
WEST VIRGINIA,2008,10,3,-7
WEST VIRGINIA,2008,11,0,0
WEST VIRGINIA,2008,12,0,0
WEST VIRGINIA,2009,01,0,0
WEST VIRGINIA,2009,02,0,0
WEST VIRGINIA,2009,03,2,-1
WEST VIRGINIA,2009,04,2,-2
WEST VIRGINIA,2009,05,53,-11
WEST VIRGINIA,2009,06,143,-19
WEST VIRGINIA,2009,07,131,-111
WEST VIRGINIA,2009,08,221,-11
WEST VIRGINIA,2009,09,77,-21
WEST VIRGINIA,2009,10,2,-8
WEST VIRGINIA,2009,11,0,0
WEST VIRGINIA,2009,12,0,0
WEST VIRGINIA,2010,01,0,0
WEST VIRGINIA,2010,02,0,0
WEST VIRGINIA,2010,03,0,-3
WEST VIRGINIA,2010,04,8,4
WEST VIRGINIA,2010,05,82,18
WEST VIRGINIA,2010,06,235,73
WEST VIRGINIA,2010,07,297,55
WEST VIRGINIA,2010,08,283,51
WEST VIRGINIA,2010,09,95,-3
WEST VIRGINIA,2010,10,10,0
WEST VIRGINIA,2010,11,0,0
WEST VIRGINIA,2010,12,0,0
WEST VIRGINIA,2011,01,0,0
WEST VIRGINIA,2011,02,0,0
WEST VIRGINIA,2011,03,0,-3
WEST VIRGINIA,2011,04,7,3
WEST VIRGINIA,2011,05,61,-3
WEST VIRGINIA,2011,06,172,10
WEST VIRGINIA,2011,07,332,90
WEST VIRGINIA,2011,08,230,-2
WEST VIRGINIA,2011,09,86,-12
WEST VIRGINIA,2011,10,4,-6
WEST VIRGINIA,2011,11,0,0
WEST VIRGINIA,2011,12,0,0
WEST VIRGINIA,2012,01,0,0
WEST VIRGINIA,2012,02,0,0
WEST VIRGINIA,2012,03,23,20
WEST VIRGINIA,2012,04,0,-4
WEST VIRGINIA,2012,05,120,56
WEST VIRGINIA,2012,06,131,-31
WEST VIRGINIA,2012,07,345,103
WEST VIRGINIA,2012,08,211,-21
WEST VIRGINIA,2012,09,70,-28
WEST VIRGINIA,2012,10,5,-5
WEST VIRGINIA,2012,11,0,0
WEST VIRGINIA,2012,12,0,0
WEST VIRGINIA,2013,01,0,0
WEST VIRGINIA,2013,02,0,0
WEST VIRGINIA,2013,03,0,-3
WEST VIRGINIA,2013,04,2,-2
WEST VIRGINIA,2013,05,49,-15
WEST VIRGINIA,2013,06,163,1
WEST VIRGINIA,2013,07,252,10
WEST VIRGINIA,2013,08,166,-66
WEST VIRGINIA,2013,09,69,-29
WEST VIRGINIA,2013,10,10,0
WEST VIRGINIA,2013,11,0,0
WEST VIRGINIA,2013,12,0,0
WEST VIRGINIA,2014,01,0,0
WEST VIRGINIA,2014,02,0,0
WEST VIRGINIA,2014,03,0,-3
WEST VIRGINIA,2014,04,3,-1
WEST VIRGINIA,2014,05,58,-6
WEST VIRGINIA,2014,06,182,20
WEST VIRGINIA,2014,07,175,-67
WEST VIRGINIA,2014,08,169,-63
WEST VIRGINIA,2014,09,81,-17
WEST VIRGINIA,2014,10,8,-2
WEST VIRGINIA,2014,11,0,0
WEST VIRGINIA,2014,12,0,0
WEST VIRGINIA,2015,01,0,0
WEST VIRGINIA,2015,02,0,0
WEST VIRGINIA,2015,03,0,-3
WEST VIRGINIA,2015,04,2,-2
WEST VIRGINIA,2015,05,101,37
WEST VIRGINIA,2015,06,195,33
WEST VIRGINIA,2015,07,244,2
WEST VIRGINIA,2015,08,184,-48
WEST VIRGINIA,2015,09,126,28
WEST VIRGINIA,2015,10,9,-1
WEST VIRGINIA,2015,11,0,0
WEST VIRGINIA,2015,12,7,7
WEST VIRGINIA,2016,01,0,0
WEST VIRGINIA,2016,02,0,0
WEST VIRGINIA,2016,03,10,7
WEST VIRGINIA,2016,04,3,-1
WEST VIRGINIA,2016,05,36,-28
WEST VIRGINIA,2016,06,174,12
WEST VIRGINIA,2016,07,292,50
WEST VIRGINIA,2016,08,338,106
WEST VIRGINIA,2016,09,172,74
WEST VIRGINIA,2016,10,23,13
WEST VIRGINIA,2016,11,0,0
WEST VIRGINIA,2016,12,0,0
WEST VIRGINIA,2017,01,0,0
WEST VIRGINIA,2017,02,0,0
