YEAR,LOCATION,WEEK_NUM,STATE_ANSI,FERTILIZER,APPLICATIONS_IN_LB_FERTILIZER,APPLICATIONS_IN_LB_/_ACRE_/_APPLICATION_AVG_FERTILIZER,APPLICATIONS_IN_LB_/_ACRE_/_YEAR_AVG_FERTILIZER,APPLICATIONS_IN_NUMBER_AVG_FERTILIZER,TREATED_IN_PCT_OF_AREA_PLANTED_AVG_FERTILIZER,AREA_OPERATED_IN_ACRES,AREA_OPERATED_IN_ACRES_/_OPERATION,OPERATIONS_IN_OPERATIONS,AREA_HARVESTED_IN_ACRES,AREA_PLANTED_IN_ACRES,PRODUCTION_IN_BU,PRODUCTION_IN_$,PRICE_RECEIVED_IN_$_/_BU,CONDITION_IN_PCT_VERY_POOR,CONDITION_IN_PCT_GOOD,CONDITION_IN_PCT_FAIR,CONDITION_IN_PCT_POOR,CONDITION_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_EXCELLENT,CONDITION_5_YEAR_AVG_IN_PCT_GOOD,CONDITION_5_YEAR_AVG_IN_PCT_POOR,CONDITION_5_YEAR_AVG_IN_PCT_VERY_POOR,CONDITION_5_YEAR_AVG_IN_PCT_FAIR,CONDITION_PREVIOUS_YEAR_IN_PCT_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_GOOD,CONDITION_PREVIOUS_YEAR_IN_PCT_VERY_POOR,CONDITION_PREVIOUS_YEAR_IN_PCT_EXCELLENT,CONDITION_PREVIOUS_YEAR_IN_PCT_FAIR,YIELD_IN_BU_/_ACRE
2002,KANSAS,40,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,16,15,37,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,27,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,1,46,39,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,27,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,1,46,39,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,27,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,1,46,39,8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,32,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,13,23,33,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,32,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,13,23,33,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,32,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,13,23,33,27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,30,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,8,30,38,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,30,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,8,30,38,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,30,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,8,30,38,19,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,26,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,0,51,37,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,26,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,0,51,37,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,26,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,0,51,37,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,36,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,14,20,35,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,36,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,14,20,35,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,36,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,14,20,35,29,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,38,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,17,17,38,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,38,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,17,17,38,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,38,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,17,17,38,27,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,39,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,18,15,35,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,39,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,18,15,35,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,39,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,18,15,35,31,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,24,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,0,61,31,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,24,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,0,61,31,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,24,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,0,61,31,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,33,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,12,23,35,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,33,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,12,23,35,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,33,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,12,23,35,27,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,31,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,9,28,36,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,31,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,9,28,36,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,31,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,9,28,36,22,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,37,20,POTASH,5900000,26,26,1,8,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,15,17,38,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,37,20,PHOSPHATE,28700000,43,43,1,25,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,15,17,38,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KANSAS,37,20,NITROGEN,12200000,17,18,1,24,47300000,733,64500,2480000,2600000,57040000,438067000,5.49,15,17,38,29,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23
2002,KENTUCKY,33,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,4,40,34,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,33,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,4,40,34,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,33,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,4,40,34,14,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,38,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,13,27,32,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,38,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,13,27,32,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,38,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,13,27,32,24,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,30,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,48,30,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,30,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,48,30,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,30,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,48,30,6,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,37,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,11,30,29,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,37,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,11,30,29,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,37,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,11,30,29,25,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,32,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,6,35,32,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,32,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,6,35,32,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,32,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,6,35,32,20,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,24,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,55,23,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,24,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,55,23,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,24,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,55,23,2,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,23,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,62,20,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,23,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,62,20,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,23,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,62,20,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,34,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,6,35,35,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,34,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,6,35,35,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,34,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,6,35,35,15,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,39,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,9,31,32,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,39,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,9,31,32,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,39,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,9,31,32,23,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,28,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,51,28,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,28,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,51,28,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,28,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,51,28,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,29,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,2,49,27,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,29,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,2,49,27,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,29,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,2,49,27,7,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,36,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,10,25,34,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,36,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,10,25,34,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,36,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,10,25,34,23,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,40,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,7,33,32,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,40,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,7,33,32,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,40,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,7,33,32,19,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,35,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,4,36,34,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,35,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,4,36,34,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,35,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,4,36,34,15,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,25,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,55,26,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,25,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,55,26,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,25,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,55,26,2,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,31,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,5,40,30,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,31,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,5,40,30,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,31,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,5,40,30,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,27,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,51,28,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,27,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,51,28,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,27,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,1,51,28,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,26,21,PHOSPHATE,30300000,64,64,1,37,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,53,27,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,26,21,NITROGEN,9600000,31,35,1.1,21,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,53,27,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,KENTUCKY,26,21,POTASH,46600000,95,95,1,38,13800000,159,87000,1290000,1310000,42570000,244352000,5.74,0,53,27,5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33
2002,LOUISIANA,36,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,2,50,29,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,36,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,2,50,29,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,36,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,2,50,29,10,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,38,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,2,47,29,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,38,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,2,47,29,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,38,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,2,47,29,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,25,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,7,40,35,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,25,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,7,40,35,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,25,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,7,40,35,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,27,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,7,40,35,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,27,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,7,40,35,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,27,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,7,40,35,15,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,30,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,5,50,30,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,30,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,5,50,30,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,30,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,5,50,30,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,37,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,4,50,27,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,37,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,4,50,27,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,37,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,4,50,27,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,32,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,3,49,28,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,32,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,3,49,28,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,32,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,3,49,28,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,40,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,6,28,45,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,40,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,6,28,45,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,40,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,6,28,45,21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,33,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,3,50,26,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,33,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,3,50,26,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,33,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,3,50,26,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,29,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,6,43,31,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,29,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,6,43,31,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,29,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,6,43,31,14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,26,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,11,33,39,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,26,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,11,33,39,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,26,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,11,33,39,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,24,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,5,42,38,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,24,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,5,42,38,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,24,22,POTASH,7500000,54,54,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,5,42,38,13,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,35,22,PHOSPHATE,5500000,40,40,1,18,7900000,287,27500,740000,760000,25160000,171088000,5.52,4,43,30,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
2002,LOUISIANA,35,22,NITROGEN,1e+05,11,11,1,2,7900000,287,27500,740000,760000,25160000,171088000,5.52,4,43,30,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34
